time	V(pulse)	V(ref)	V(v+)
5.774933080497173e-09	3.432479e+00	-1.259235e-01	3.425923e+00
5.794769594511187e-09	3.430647e+00	-1.239817e-01	3.423982e+00
5.819284977888778e-09	3.428325e+00	-1.215373e-01	3.421537e+00
5.847819357800869e-09	3.425399e+00	-1.184827e-01	3.418483e+00
5.880867479658049e-09	3.421751e+00	-1.146882e-01	3.414688e+00
5.919581417138522e-09	3.417394e+00	-1.101537e-01	3.410154e+00
5.941932707981057e-09	3.414889e+00	-1.075523e-01	3.407552e+00
5.964299150835313e-09	3.412321e+00	-1.048989e-01	3.404899e+00
5.987678021658896e-09	3.409467e+00	-1.019665e-01	3.401967e+00
6.011201361118422e-09	3.406276e+00	-9.871548e-02	3.398715e+00
6.038643028711649e-09	3.402055e+00	-9.443765e-02	3.394438e+00
6.069412717876956e-09	3.396982e+00	-8.928826e-02	3.389288e+00
6.095285901732748e-09	3.392765e+00	-8.499240e-02	3.384992e+00
6.112107468268377e-09	3.390108e+00	-8.229253e-02	3.382293e+00
6.131846762068139e-09	3.386970e+00	-7.911941e-02	3.379119e+00
6.145099684848125e-09	3.384777e+00	-7.690759e-02	3.376908e+00
6.165994925178611e-09	3.381193e+00	-7.329512e-02	3.373295e+00
6.199520662637265e-09	3.375319e+00	-6.737901e-02	3.367379e+00
6.225295169013322e-09	3.370631e+00	-6.267466e-02	3.362675e+00
6.251202866244103e-09	3.365600e+00	-5.764690e-02	3.357647e+00
6.278935044990011e-09	3.359924e+00	-5.197515e-02	3.351975e+00
6.316258810962643e-09	3.352242e+00	-4.429020e-02	3.344290e+00
6.347026040903074e-09	3.346062e+00	-3.811498e-02	3.338115e+00
6.383069768439140e-09	3.338906e+00	-3.098583e-02	3.330986e+00
6.414364760160553e-09	3.332602e+00	-2.472196e-02	3.324722e+00
6.440865395148231e-09	3.327156e+00	-1.931895e-02	3.319319e+00
6.469904502403122e-09	3.321170e+00	-1.337969e-02	3.313380e+00
6.488088263296799e-09	3.317518e+00	-9.755129e-03	3.309755e+00
6.516618810102635e-09	3.311999e+00	-4.283348e-03	3.304283e+00
6.543756604426361e-09	3.306903e+00	7.597653e-04	3.299240e+00
6.560936730623543e-09	3.303744e+00	3.879988e-03	3.296120e+00
6.581525192952881e-09	3.299960e+00	7.606139e-03	3.292394e+00
6.597479432563101e-09	3.296953e+00	1.056017e-02	3.289440e+00
6.616848022214963e-09	3.293201e+00	1.424477e-02	3.285755e+00
6.637702836693340e-09	3.289173e+00	1.821053e-02	3.281790e+00
6.657095359925676e-09	3.285566e+00	2.176852e-02	3.278231e+00
6.670723911468450e-09	3.283193e+00	2.410849e-02	3.275892e+00
6.691948021880237e-09	3.279726e+00	2.752078e-02	3.272479e+00
6.707331095925688e-09	3.277318e+00	2.988365e-02	3.270116e+00
6.722174538830790e-09	3.275049e+00	3.210188e-02	3.267898e+00
6.736894950564697e-09	3.272794e+00	3.430099e-02	3.265699e+00
6.751792604238399e-09	3.270460e+00	3.657049e-02	3.263429e+00
6.763687149738741e-09	3.268548e+00	3.843107e-02	3.261569e+00
6.780175949886996e-09	3.265898e+00	4.101596e-02	3.258984e+00
6.801906216788374e-09	3.262570e+00	4.427087e-02	3.255729e+00
6.823642208888134e-09	3.259509e+00	4.726156e-02	3.252738e+00
6.846632061691853e-09	3.256525e+00	5.016201e-02	3.249838e+00
6.877067043952884e-09	3.252747e+00	5.381622e-02	3.246184e+00
6.900615859916134e-09	3.249891e+00	5.657274e-02	3.243427e+00
6.927363184171400e-09	3.246745e+00	5.960872e-02	3.240391e+00
6.943288910459029e-09	3.244981e+00	6.130861e-02	3.238691e+00
6.967975960788189e-09	3.242486e+00	6.370708e-02	3.236293e+00
6.999521560735082e-09	3.239633e+00	6.643682e-02	3.233563e+00
7.034980018255870e-09	3.236785e+00	6.914146e-02	3.230859e+00
7.060249380593268e-09	3.234969e+00	7.085201e-02	3.229148e+00
7.097465990990907e-09	3.232551e+00	7.311322e-02	3.226887e+00
7.126765640787503e-09	3.230904e+00	7.464239e-02	3.225358e+00
7.161292304028402e-09	3.229369e+00	7.604358e-02	3.223956e+00
7.199967843362497e-09	3.228028e+00	7.722873e-02	3.222771e+00
7.239596133183824e-09	3.226973e+00	7.812387e-02	3.221876e+00
7.287334487687423e-09	3.226170e+00	7.874776e-02	3.221252e+00
7.320067872863028e-09	3.226043e+00	7.875828e-02	3.221242e+00
7.358027709629820e-09	3.226263e+00	7.839853e-02	3.221601e+00
7.387074012020176e-09	3.226483e+00	7.806464e-02	3.221936e+00
7.422483007457676e-09	3.226757e+00	7.765584e-02	3.222344e+00
7.454781578274718e-09	3.227141e+00	7.715958e-02	3.222841e+00
7.482723255269839e-09	3.227639e+00	7.656580e-02	3.223434e+00
7.511060833140036e-09	3.228232e+00	7.587312e-02	3.224127e+00
7.542860329875036e-09	3.228963e+00	7.503430e-02	3.224966e+00
7.574184733340759e-09	3.229757e+00	7.413547e-02	3.225864e+00
7.611709500644224e-09	3.230671e+00	7.308841e-02	3.226912e+00
7.650895913430806e-09	3.231540e+00	7.208480e-02	3.227915e+00
7.698173406656396e-09	3.232738e+00	7.074265e-02	3.229257e+00
7.746617247577479e-09	3.234219e+00	6.911570e-02	3.230884e+00
7.798606667452426e-09	3.235743e+00	6.742373e-02	3.232576e+00
7.847617559213038e-09	3.236904e+00	6.610537e-02	3.233895e+00
7.887059555844818e-09	3.237739e+00	6.515107e-02	3.234849e+00
7.929367777477620e-09	3.238613e+00	6.414796e-02	3.235852e+00
7.953461902173859e-09	3.239008e+00	6.367304e-02	3.236327e+00
7.983527942286317e-09	3.239308e+00	6.326953e-02	3.236730e+00
8.003414570965165e-09	3.239413e+00	6.309889e-02	3.236901e+00
8.029203525109760e-09	3.239521e+00	6.291220e-02	3.237088e+00
8.055565454831996e-09	3.239694e+00	6.266277e-02	3.237337e+00
8.092967403048532e-09	3.239982e+00	6.225901e-02	3.237741e+00
8.109298925236552e-09	3.240039e+00	6.214450e-02	3.237855e+00
8.128698037567735e-09	3.239981e+00	6.213010e-02	3.237870e+00
8.138320113388376e-09	3.239910e+00	6.216729e-02	3.237833e+00
8.153354934277583e-09	3.239789e+00	6.224209e-02	3.237758e+00
8.169304248453613e-09	3.239709e+00	6.227664e-02	3.237723e+00
8.184596678514828e-09	3.239690e+00	6.225350e-02	3.237746e+00
8.194101007817184e-09	3.239701e+00	6.221525e-02	3.237785e+00
8.202467125824130e-09	3.239713e+00	6.217641e-02	3.237824e+00
8.211162170889541e-09	3.239717e+00	6.214376e-02	3.237856e+00
8.220847296045775e-09	3.239707e+00	6.212066e-02	3.237879e+00
8.229764087507477e-09	3.239689e+00	6.210997e-02	3.237890e+00
8.247597670430883e-09	3.239633e+00	6.210759e-02	3.237892e+00
8.271641212087105e-09	3.239520e+00	6.213997e-02	3.237860e+00
8.286770521188846e-09	3.239413e+00	6.219539e-02	3.237805e+00
8.300243940704792e-09	3.239290e+00	6.227300e-02	3.237727e+00
8.306714795016081e-09	3.239225e+00	6.231652e-02	3.237684e+00
8.313504808311966e-09	3.239156e+00	6.236317e-02	3.237637e+00
8.320440308417192e-09	3.239092e+00	6.240605e-02	3.237594e+00
8.334311308627646e-09	3.238979e+00	6.247615e-02	3.237524e+00
8.348383267823107e-09	3.238878e+00	6.253330e-02	3.237467e+00
8.366960539284798e-09	3.238753e+00	6.259893e-02	3.237401e+00
8.389003772723242e-09	3.238606e+00	6.267463e-02	3.237325e+00
8.410313138953897e-09	3.238461e+00	6.274965e-02	3.237250e+00
8.415499103485267e-09	3.238423e+00	6.277034e-02	3.237230e+00
8.420346178170397e-09	3.238384e+00	6.279320e-02	3.237207e+00
8.424094767782019e-09	3.238349e+00	6.281391e-02	3.237186e+00
8.428678517629137e-09	3.238303e+00	6.284340e-02	3.237157e+00
8.432935149881588e-09	3.238257e+00	6.287505e-02	3.237125e+00
8.441448414386487e-09	3.238157e+00	6.294545e-02	3.237055e+00
8.449333426071079e-09	3.238065e+00	6.301152e-02	3.236989e+00
8.460850105003097e-09	3.237938e+00	6.310242e-02	3.236897e+00
8.463955348378472e-09	3.237907e+00	6.312401e-02	3.236876e+00
8.466071612057902e-09	3.237888e+00	6.313685e-02	3.236863e+00
8.468170447578846e-09	3.237870e+00	6.314859e-02	3.236851e+00
8.471463276898727e-09	3.237842e+00	6.316597e-02	3.236834e+00
8.474905343714620e-09	3.237813e+00	6.318381e-02	3.236816e+00
8.480291339446626e-09	3.237766e+00	6.321294e-02	3.236787e+00
8.486684346302390e-09	3.237705e+00	6.325165e-02	3.236748e+00
8.497275519836617e-09	3.237597e+00	6.332336e-02	3.236677e+00
8.513885841522572e-09	3.237430e+00	6.343620e-02	3.236564e+00
8.528843862323976e-09	3.237301e+00	6.351937e-02	3.236480e+00
8.544077920860384e-09	3.237206e+00	6.356760e-02	3.236432e+00
8.563153098818379e-09	3.237127e+00	6.358773e-02	3.236412e+00
8.586549951286280e-09	3.237030e+00	6.360666e-02	3.236393e+00
8.600504741854459e-09	3.236943e+00	6.364506e-02	3.236355e+00
8.613236717156949e-09	3.236834e+00	6.370908e-02	3.236291e+00
8.627158534199323e-09	3.236714e+00	6.378442e-02	3.236216e+00
8.641077197882423e-09	3.236624e+00	6.383261e-02	3.236167e+00
8.657829586558852e-09	3.236575e+00	6.383454e-02	3.236166e+00
8.672941061240535e-09	3.236582e+00	6.378337e-02	3.236217e+00
8.687184504352564e-09	3.236626e+00	6.369779e-02	3.236302e+00
8.703484999960544e-09	3.236689e+00	6.358336e-02	3.236417e+00
8.711989344926967e-09	3.236719e+00	6.352623e-02	3.236474e+00
8.719943779207740e-09	3.236742e+00	6.347778e-02	3.236522e+00
8.728785415247613e-09	3.236767e+00	6.342530e-02	3.236575e+00
8.734682980724705e-09	3.236787e+00	6.338788e-02	3.236612e+00
8.739101176103414e-09	3.236805e+00	6.335671e-02	3.236643e+00
8.744655306755570e-09	3.236831e+00	6.331416e-02	3.236686e+00
8.748909068017068e-09	3.236852e+00	6.328002e-02	3.236720e+00
8.752659306077635e-09	3.236872e+00	6.324929e-02	3.236751e+00
8.756858902735187e-09	3.236893e+00	6.321489e-02	3.236785e+00
8.761537636658081e-09	3.236916e+00	6.317698e-02	3.236823e+00
8.765942099003519e-09	3.236938e+00	6.314155e-02	3.236858e+00
8.774367775750707e-09	3.236982e+00	6.307200e-02	3.236928e+00
8.783064837134327e-09	3.237036e+00	6.299300e-02	3.237007e+00
8.791427429941483e-09	3.237101e+00	6.290568e-02	3.237094e+00
8.795575864503989e-09	3.237141e+00	6.285529e-02	3.237145e+00
8.800046805423017e-09	3.237192e+00	6.279332e-02	3.237207e+00
8.805214641167365e-09	3.237260e+00	6.271237e-02	3.237288e+00
8.815550312656062e-09	3.237414e+00	6.253167e-02	3.237468e+00
8.823118532708130e-09	3.237538e+00	6.238724e-02	3.237613e+00
8.833048313975070e-09	3.237710e+00	6.218753e-02	3.237813e+00
8.842194770491016e-09	3.237867e+00	6.200386e-02	3.237996e+00
8.850161572063153e-09	3.237997e+00	6.184967e-02	3.238150e+00
8.859168799263243e-09	3.238137e+00	6.168260e-02	3.238317e+00
8.870170768525292e-09	3.238308e+00	6.148075e-02	3.238519e+00
8.878433214583366e-09	3.238444e+00	6.132292e-02	3.238677e+00
8.887483248770541e-09	3.238609e+00	6.113539e-02	3.238865e+00
8.897134576785486e-09	3.238804e+00	6.091650e-02	3.239084e+00
8.904211648400850e-09	3.238962e+00	6.074210e-02	3.239258e+00
8.910487111606960e-09	3.239112e+00	6.057650e-02	3.239424e+00
8.917930258692956e-09	3.239301e+00	6.036966e-02	3.239630e+00
8.925479738535242e-09	3.239503e+00	6.015003e-02	3.239850e+00
8.933796947617225e-09	3.239737e+00	5.989657e-02	3.240103e+00
8.943020007148423e-09	3.240008e+00	5.960300e-02	3.240397e+00
8.954264949963307e-09	3.240348e+00	5.923509e-02	3.240765e+00
8.963480661382911e-09	3.240626e+00	5.893378e-02	3.241066e+00
8.973771684760449e-09	3.240926e+00	5.860602e-02	3.241394e+00
8.984331516481719e-09	3.241222e+00	5.828092e-02	3.241719e+00
8.990106651261014e-09	3.241380e+00	5.810783e-02	3.241892e+00
8.996197492829871e-09	3.241544e+00	5.792759e-02	3.242072e+00
9.003076713944091e-09	3.241731e+00	5.772373e-02	3.242276e+00
9.008728039882577e-09	3.241888e+00	5.755421e-02	3.242446e+00
9.016508161558359e-09	3.242108e+00	5.731574e-02	3.242684e+00
9.024246663766857e-09	3.242337e+00	5.706924e-02	3.242931e+00
9.039723668183852e-09	3.242824e+00	5.654863e-02	3.243451e+00
9.056738748008807e-09	3.243389e+00	5.594764e-02	3.244052e+00
9.059328535020421e-09	3.243480e+00	5.585175e-02	3.244148e+00
9.064508109043648e-09	3.243669e+00	5.565253e-02	3.244348e+00
9.070172961741277e-09	3.243882e+00	5.542839e-02	3.244571e+00
9.075648053971852e-09	3.244096e+00	5.520444e-02	3.244796e+00
9.080889755407041e-09	3.244308e+00	5.498311e-02	3.245017e+00
9.085313086062616e-09	3.244492e+00	5.479111e-02	3.245209e+00
9.089776771510999e-09	3.244681e+00	5.459321e-02	3.245407e+00
9.093791681525917e-09	3.244854e+00	5.441261e-02	3.245587e+00
9.097894819304443e-09	3.245033e+00	5.422599e-02	3.245774e+00
9.102536808455462e-09	3.245237e+00	5.401259e-02	3.245987e+00
9.106589831537826e-09	3.245419e+00	5.382384e-02	3.246176e+00
9.109947640469006e-09	3.245572e+00	5.366503e-02	3.246335e+00
9.113039418586925e-09	3.245715e+00	5.351628e-02	3.246484e+00
9.116816019038429e-09	3.245894e+00	5.333137e-02	3.246669e+00
9.120690528634622e-09	3.246081e+00	5.313805e-02	3.246862e+00
9.126064892029110e-09	3.246345e+00	5.286483e-02	3.247135e+00
9.132029510640653e-09	3.246642e+00	5.255717e-02	3.247443e+00
9.138830557094868e-09	3.246982e+00	5.220388e-02	3.247796e+00
9.145032396894632e-09	3.247291e+00	5.188275e-02	3.248117e+00
9.151596551654599e-09	3.247613e+00	5.154669e-02	3.248453e+00
9.156508920451337e-09	3.247850e+00	5.129946e-02	3.248701e+00
9.161456418935668e-09	3.248083e+00	5.105551e-02	3.248945e+00
9.166877434541680e-09	3.248332e+00	5.079480e-02	3.249205e+00
9.177719465753703e-09	3.248818e+00	5.028566e-02	3.249714e+00
9.185045353798114e-09	3.249142e+00	4.994708e-02	3.250053e+00
9.192636505565910e-09	3.249477e+00	4.959841e-02	3.250401e+00
9.195755878639555e-09	3.249616e+00	4.945444e-02	3.250546e+00
9.198931841951181e-09	3.249758e+00	4.930665e-02	3.250693e+00
9.201996364154941e-09	3.249897e+00	4.916250e-02	3.250838e+00
9.208125408562463e-09	3.250180e+00	4.886982e-02	3.251130e+00
9.215661143538148e-09	3.250535e+00	4.850350e-02	3.251497e+00
9.222650871334257e-09	3.250871e+00	4.815666e-02	3.251843e+00
9.230560261110501e-09	3.251260e+00	4.775603e-02	3.252244e+00
9.237560115683383e-09	3.251612e+00	4.739384e-02	3.252606e+00
9.245073350599246e-09	3.251999e+00	4.699617e-02	3.253004e+00
