time	V(far)	V(near)	V(probe)
2.615118037865318e-09	2.261390e+00	2.989126e+00	2.243810e+00
2.666581171460933e-09	2.358194e+00	3.058576e+00	2.329812e+00
2.733680046506960e-09	2.484167e+00	3.106414e+00	2.433241e+00
2.813364683046601e-09	2.646476e+00	2.995820e+00	2.541025e+00
2.896254856415736e-09	2.819275e+00	2.790341e+00	2.637923e+00
2.952172746553465e-09	2.931124e+00	2.847075e+00	2.696885e+00
3.007062713955376e-09	3.033090e+00	3.131073e+00	2.749063e+00
3.052705819991355e-09	3.108654e+00	3.372267e+00	2.784855e+00
3.090575988471086e-09	3.164053e+00	3.540455e+00	2.812332e+00
3.135299666205619e-09	3.214745e+00	3.626426e+00	2.820580e+00
3.178300913082203e-09	3.243200e+00	3.527187e+00	2.821738e+00
3.226263653435671e-09	3.257057e+00	3.343772e+00	2.810978e+00
3.270468009214117e-09	3.274592e+00	3.187150e+00	2.793384e+00
3.309594020761161e-09	3.309756e+00	3.107616e+00	2.774724e+00
3.356861507148970e-09	3.343118e+00	3.080610e+00	2.754877e+00
3.392856399135058e-09	3.345762e+00	3.126741e+00	2.734564e+00
3.420742962371894e-09	3.324580e+00	3.208247e+00	2.718612e+00
3.449789390509758e-09	3.291596e+00	3.286088e+00	2.709789e+00
3.480983309321067e-09	3.276200e+00	3.328425e+00	2.703391e+00
3.532543675109751e-09	3.217346e+00	3.381434e+00	2.676091e+00
3.566226290477822e-09	3.200282e+00	3.433585e+00	2.653822e+00
3.583401714961696e-09	3.212790e+00	3.448673e+00	2.655151e+00
3.613552328459247e-09	3.226190e+00	3.434142e+00	2.650907e+00
3.639275326975057e-09	3.298525e+00	3.423185e+00	2.630128e+00
3.662504254703956e-09	3.387967e+00	3.420041e+00	2.627203e+00
3.687048895886170e-09	3.478837e+00	3.420054e+00	2.606771e+00
3.709240098473174e-09	3.574231e+00	3.437435e+00	2.585393e+00
3.727250149437810e-09	3.620277e+00	3.449070e+00	2.586505e+00
3.746465640284206e-09	3.628604e+00	3.448151e+00	2.584995e+00
3.764083043834851e-09	3.620468e+00	3.449539e+00	2.568711e+00
3.790345116966277e-09	3.592175e+00	3.453078e+00	2.567263e+00
3.820372442043440e-09	3.491268e+00	3.459719e+00	2.547629e+00
3.852503022762964e-09	3.329122e+00	3.476904e+00	2.540981e+00
3.883876990683515e-09	3.224040e+00	3.480066e+00	2.541026e+00
3.912543572491004e-09	3.153790e+00	3.480434e+00	2.543821e+00
3.943830239788353e-09	3.094719e+00	3.490094e+00	2.553498e+00
3.961961426916701e-09	3.097001e+00	3.493182e+00	2.554418e+00
3.974595980966900e-09	3.112886e+00	3.500902e+00	2.576643e+00
3.990009937405666e-09	3.142239e+00	3.515497e+00	2.576888e+00
4.008435923967372e-09	3.183998e+00	3.522847e+00	2.578245e+00
4.040222787527899e-09	3.286179e+00	3.529964e+00	2.610926e+00
4.070437146801527e-09	3.409205e+00	3.527427e+00	2.633317e+00
4.108711735006156e-09	3.535794e+00	3.498120e+00	2.661659e+00
4.137772967789937e-09	3.580168e+00	3.471060e+00	2.665114e+00
4.160854922482111e-09	3.590944e+00	3.468309e+00	2.698027e+00
4.184811371880931e-09	3.588778e+00	3.479393e+00	2.701637e+00
4.208622257400018e-09	3.583249e+00	3.480583e+00	2.728349e+00
4.233901484561924e-09	3.575787e+00	3.474468e+00	2.732916e+00
4.262833374894240e-09	3.542681e+00	3.457882e+00	2.759258e+00
4.292976042856890e-09	3.499824e+00	3.471015e+00	2.775311e+00
4.315721849336463e-09	3.474454e+00	3.498642e+00	2.787066e+00
4.344066773512511e-09	3.458319e+00	3.531678e+00	2.801280e+00
4.378132714514755e-09	3.460444e+00	3.576319e+00	2.817535e+00
4.394067361986129e-09	3.464575e+00	3.579376e+00	2.824756e+00
4.407557922270656e-09	3.469330e+00	3.565811e+00	2.832565e+00
4.422213509781203e-09	3.476420e+00	3.543167e+00	2.836783e+00
4.440137002080540e-09	3.486013e+00	3.514407e+00	2.840423e+00
4.466686585148074e-09	3.502576e+00	3.459870e+00	2.854060e+00
4.488026225334555e-09	3.519069e+00	3.394466e+00	2.861792e+00
4.511867582568441e-09	3.538893e+00	3.306204e+00	2.870240e+00
4.535881072062552e-09	3.557602e+00	3.241842e+00	2.875909e+00
4.549097195893647e-09	3.566371e+00	3.232911e+00	2.883578e+00
4.561466094023021e-09	3.573673e+00	3.239496e+00	2.887065e+00
4.575729789691525e-09	3.583234e+00	3.249021e+00	2.893549e+00
4.600156629348168e-09	3.600350e+00	3.275874e+00	2.902958e+00
4.624257806942612e-09	3.620960e+00	3.334010e+00	2.912292e+00
4.650476688622008e-09	3.646024e+00	3.420891e+00	2.922160e+00
4.678401549859200e-09	3.666252e+00	3.511369e+00	2.931811e+00
4.699688365113498e-09	3.676784e+00	3.571266e+00	2.938221e+00
4.720651243192784e-09	3.678411e+00	3.629750e+00	2.941990e+00
4.742658367220685e-09	3.674413e+00	3.670210e+00	2.947566e+00
4.765249000253561e-09	3.669035e+00	3.673454e+00	2.950144e+00
4.788801384659709e-09	3.661336e+00	3.639366e+00	2.951010e+00
4.808602040151117e-09	3.660464e+00	3.582835e+00	2.949227e+00
4.829976844350082e-09	3.665933e+00	3.505291e+00	2.948410e+00
4.849662746577360e-09	3.671323e+00	3.427978e+00	2.945674e+00
4.881275109197542e-09	3.674715e+00	3.323505e+00	2.940009e+00
4.913643172799329e-09	3.672466e+00	3.247881e+00	2.933284e+00
4.948883422303106e-09	3.682328e+00	3.198422e+00	2.925705e+00
4.984818908506982e-09	3.706809e+00	3.189475e+00	2.918244e+00
5.012259045813742e-09	3.726445e+00	3.213454e+00	2.912874e+00
5.035714514838817e-09	3.735722e+00	3.250913e+00	2.908491e+00
5.056677491541121e-09	3.727267e+00	3.290215e+00	2.904673e+00
5.073305361452636e-09	3.709654e+00	3.322037e+00	2.901663e+00
5.093649050484724e-09	3.680931e+00	3.357445e+00	2.897922e+00
5.112365664878563e-09	3.658099e+00	3.382431e+00	2.901118e+00
5.137475344587639e-09	3.612035e+00	3.407215e+00	2.889348e+00
5.163971296002155e-09	3.542980e+00	3.424763e+00	2.883614e+00
5.192402789358260e-09	3.499983e+00	3.428959e+00	2.876797e+00
5.216362345598163e-09	3.501575e+00	3.421430e+00	2.870343e+00
5.245917289773715e-09	3.537084e+00	3.401953e+00	2.861272e+00
5.273703046345413e-09	3.594395e+00	3.380921e+00	2.851426e+00
5.311082598592918e-09	3.684627e+00	3.359423e+00	2.835978e+00
5.353307710678601e-09	3.757967e+00	3.346004e+00	2.815580e+00
5.372422985409942e-09	3.772711e+00	3.339911e+00	2.805498e+00
5.389932494961348e-09	3.765808e+00	3.332424e+00	2.785455e+00
5.404411152299438e-09	3.748002e+00	3.327149e+00	2.787994e+00
5.416611578334172e-09	3.728802e+00	3.322939e+00	2.781243e+00
5.432961990952085e-09	3.698045e+00	3.317631e+00	2.780477e+00
5.453002346496921e-09	3.639067e+00	3.312011e+00	2.761703e+00
5.473191380018783e-09	3.554805e+00	3.309873e+00	2.751631e+00
5.493082673157235e-09	3.472101e+00	3.313745e+00	2.742555e+00
5.521010401464399e-09	3.374434e+00	3.324631e+00	2.731386e+00
5.534691849548372e-09	3.335078e+00	3.330509e+00	2.722465e+00
5.551297507279862e-09	3.301641e+00	3.336065e+00	2.721516e+00
5.568245949938028e-09	3.290027e+00	3.339654e+00	2.720858e+00
5.589051589317006e-09	3.290484e+00	3.340295e+00	2.712253e+00
5.614649803191619e-09	3.306163e+00	3.340652e+00	2.707552e+00
5.650599227825477e-09	3.359909e+00	3.346191e+00	2.702211e+00
5.686881759943617e-09	3.433996e+00	3.355843e+00	2.697248e+00
5.732652430123401e-09	3.514195e+00	3.347259e+00	2.689845e+00
5.761004535878806e-09	3.538460e+00	3.334233e+00	2.684130e+00
5.786271140032975e-09	3.538184e+00	3.323721e+00	2.678299e+00
5.812046519357898e-09	3.519905e+00	3.299575e+00	2.671811e+00
5.837313954425738e-09	3.487687e+00	3.271647e+00	2.665176e+00
5.858963369892041e-09	3.452060e+00	3.259582e+00	2.659567e+00
5.874710096634444e-09	3.423453e+00	3.262738e+00	2.655633e+00
5.894269117899762e-09	3.390833e+00	3.275765e+00	2.655669e+00
5.927101114173865e-09	3.339367e+00	3.320192e+00	2.644404e+00
5.962080349673966e-09	3.293392e+00	3.385661e+00	2.638678e+00
5.986165531062213e-09	3.275568e+00	3.422579e+00	2.635447e+00
6.003363771816284e-09	3.268879e+00	3.438976e+00	2.633447e+00
6.020378995823972e-09	3.265305e+00	3.446582e+00	2.631660e+00
6.034521177000257e-09	3.263808e+00	3.442417e+00	2.630293e+00
6.050849972353166e-09	3.263648e+00	3.423980e+00	2.628833e+00
6.074732067489935e-09	3.265606e+00	3.386444e+00	2.626944e+00
6.105489703450768e-09	3.270929e+00	3.323375e+00	2.625063e+00
6.125822353769184e-09	3.276830e+00	3.272145e+00	2.624245e+00
6.143923464629725e-09	3.284925e+00	3.223958e+00	2.624159e+00
6.163113947522299e-09	3.294895e+00	3.183329e+00	2.624020e+00
6.183651165918825e-09	3.304886e+00	3.156298e+00	2.624777e+00
6.205066903090855e-09	3.313523e+00	3.148637e+00	2.626315e+00
6.227024932999845e-09	3.319019e+00	3.172670e+00	2.628677e+00
6.245019981372609e-09	3.320730e+00	3.210320e+00	2.631152e+00
6.265691099243102e-09	3.320383e+00	3.257972e+00	2.633036e+00
6.285138849945445e-09	3.319943e+00	3.309048e+00	2.637875e+00
6.306825732852465e-09	3.319226e+00	3.364141e+00	2.640249e+00
6.331652345880348e-09	3.318102e+00	3.418731e+00	2.646260e+00
6.358166685491437e-09	3.316022e+00	3.467125e+00	2.650562e+00
6.372581522858431e-09	3.311243e+00	3.482693e+00	2.654004e+00
6.381351278622155e-09	3.306840e+00	3.487636e+00	2.654823e+00
6.389731110775923e-09	3.303074e+00	3.488281e+00	2.654738e+00
6.406490775083459e-09	3.296871e+00	3.479812e+00	2.655066e+00
6.423574758655564e-09	3.290140e+00	3.457990e+00	2.657798e+00
6.440593973480738e-09	3.281352e+00	3.424614e+00	2.658816e+00
6.457123568583966e-09	3.268903e+00	3.381712e+00	2.660634e+00
6.474516127430195e-09	3.255303e+00	3.333486e+00	2.660097e+00
6.491722381886135e-09	3.245912e+00	3.289344e+00	2.660545e+00
6.508727464840042e-09	3.241327e+00	3.247486e+00	2.660973e+00
6.526265720854295e-09	3.243835e+00	3.208149e+00	2.661483e+00
6.545120503640638e-09	3.250461e+00	3.179599e+00	2.660707e+00
6.567703083022279e-09	3.269095e+00	3.161317e+00	2.663335e+00
6.587435188208697e-09	3.297353e+00	3.152088e+00	2.664656e+00
6.608238231940512e-09	3.322254e+00	3.157103e+00	2.665279e+00
6.625340565909047e-09	3.341547e+00	3.169703e+00	2.667964e+00
6.644112870529903e-09	3.362928e+00	3.188231e+00	2.669932e+00
6.661463358662994e-09	3.373411e+00	3.211742e+00	2.671901e+00
6.678512881590047e-09	3.373145e+00	3.238014e+00	2.673947e+00
6.699584443808803e-09	3.364207e+00	3.269727e+00	2.676383e+00
6.723747657743260e-09	3.336291e+00	3.303253e+00	2.679687e+00
6.749970764918855e-09	3.286496e+00	3.332881e+00	2.683041e+00
6.775041442033157e-09	3.238418e+00	3.349495e+00	2.686185e+00
6.790851015601694e-09	3.210641e+00	3.354725e+00	2.688095e+00
6.805208234083464e-09	3.190211e+00	3.357005e+00	2.689927e+00
6.818793082234883e-09	3.177847e+00	3.356646e+00	2.691226e+00
6.831108293706859e-09	3.172987e+00	3.354244e+00	2.692472e+00
6.842500903469327e-09	3.173114e+00	3.350317e+00	2.693071e+00
6.861885088582759e-09	3.188054e+00	3.341112e+00	2.695054e+00
6.880980539277616e-09	3.221004e+00	3.329811e+00	2.696179e+00
6.904812673877413e-09	3.275833e+00	3.311966e+00	2.696940e+00
6.930180058375634e-09	3.339505e+00	3.291198e+00	2.696851e+00
6.967780153522246e-09	3.417765e+00	3.264182e+00	2.694927e+00
6.984535913343156e-09	3.441662e+00	3.255380e+00	2.693406e+00
6.998647406004739e-09	3.455108e+00	3.251332e+00	2.691851e+00
7.011618446251571e-09	3.460870e+00	3.249050e+00	2.690233e+00
7.025898526956348e-09	3.459270e+00	3.246182e+00	2.688292e+00
7.044445305461576e-09	3.444381e+00	3.243746e+00	2.685599e+00
7.066529344272967e-09	3.409558e+00	3.244505e+00	2.682291e+00
7.092236825067712e-09	3.351169e+00	3.249333e+00	2.678590e+00
7.121164238003542e-09	3.276321e+00	3.253359e+00	2.674959e+00
7.153506261002640e-09	3.203134e+00	3.253491e+00	2.671958e+00
7.182224547303419e-09	3.162475e+00	3.256866e+00	2.670383e+00
7.197700329033155e-09	3.153912e+00	3.259657e+00	2.669943e+00
7.210875320531877e-09	3.154223e+00	3.264220e+00	2.669850e+00
7.222950743038225e-09	3.159301e+00	3.271163e+00	2.669721e+00
7.240098186336182e-09	3.173676e+00	3.282779e+00	2.669815e+00
7.255706389368566e-09	3.193799e+00	3.292174e+00	2.669970e+00
7.269608548570596e-09	3.215764e+00	3.299373e+00	2.670094e+00
7.290462184136187e-09	3.252345e+00	3.311555e+00	2.670108e+00
7.309099895846913e-09	3.286810e+00	3.319585e+00	2.669819e+00
7.328021760282833e-09	3.320352e+00	3.319876e+00	2.669113e+00
7.350483625811939e-09	3.353898e+00	3.313721e+00	2.667628e+00
7.373115059869784e-09	3.372946e+00	3.306316e+00	2.666285e+00
7.394631612571034e-09	3.382540e+00	3.286040e+00	2.662531e+00
7.414534459288516e-09	3.386936e+00	3.256224e+00	2.659386e+00
7.438181136265850e-09	3.379175e+00	3.222631e+00	2.655199e+00
7.451014649922701e-09	3.370125e+00	3.207104e+00	2.652810e+00
7.468998747108606e-09	3.353342e+00	3.192854e+00	2.649451e+00
7.479921871472603e-09	3.340738e+00	3.188434e+00	2.646492e+00
7.494746654740279e-09	3.322464e+00	3.187382e+00	2.644853e+00
7.510051389445207e-09	3.303869e+00	3.194580e+00	2.642338e+00
7.530630644664808e-09	3.279165e+00	3.218394e+00	2.639309e+00
7.550026133537037e-09	3.260253e+00	3.246418e+00	2.639165e+00
7.578302096943480e-09	3.235554e+00	3.297998e+00	2.633980e+00
7.607004061049702e-09	3.213243e+00	3.355724e+00	2.631694e+00
7.626699466581248e-09	3.204910e+00	3.382869e+00	2.630397e+00
7.637981807754824e-09	3.203036e+00	3.391982e+00	2.629706e+00
7.650357203015955e-09	3.203123e+00	3.396117e+00	2.628824e+00
7.662361970823205e-09	3.204789e+00	3.394439e+00	2.628242e+00
7.678901377406350e-09	3.209032e+00	3.383322e+00	2.627232e+00
7.695143692847894e-09	3.214939e+00	3.363260e+00	2.626216e+00
7.722485627272030e-09	3.227777e+00	3.314589e+00	2.624484e+00
7.747216268507931e-09	3.240663e+00	3.261352e+00	2.622984e+00
7.776833320645530e-09	3.253412e+00	3.198462e+00	2.621697e+00
7.803745803764626e-09	3.260649e+00	3.158605e+00	2.620648e+00
7.816724595500041e-09	3.263048e+00	3.149353e+00	2.620472e+00
7.829686762437168e-09	3.265203e+00	3.146712e+00	2.620468e+00
7.842022672219069e-09	3.267048e+00	3.151109e+00	2.620626e+00
7.862251368977776e-09	3.271026e+00	3.172276e+00	2.621213e+00
7.882566377143221e-09	3.276957e+00	3.207147e+00	2.622160e+00
7.910557710819554e-09	3.284789e+00	3.268498e+00	2.623852e+00
7.939195110112558e-09	3.290058e+00	3.334286e+00	2.625745e+00
7.961463922529824e-09	3.290755e+00	3.378052e+00	2.627110e+00
7.985384510007241e-09	3.285028e+00	3.411596e+00	2.628274e+00
8.005323477509674e-09	3.275884e+00	3.426280e+00	2.628922e+00
8.016404543921522e-09	3.268349e+00	3.426691e+00	2.629445e+00
8.029625550847382e-09	3.258148e+00	3.419561e+00	2.629270e+00
8.042829736120636e-09	3.247220e+00	3.408106e+00	2.629265e+00
8.065506461554552e-09	3.224217e+00	3.380449e+00	2.629012e+00
8.092431147690131e-09	3.197932e+00	3.336674e+00	2.628465e+00
8.112261256245824e-09	3.184537e+00	3.301060e+00	2.628011e+00
8.122540448148830e-09	3.180837e+00	3.282449e+00	2.627792e+00
8.132274570865984e-09	3.180417e+00	3.264013e+00	2.628309e+00
8.141507651125727e-09	3.182117e+00	3.247806e+00	2.627472e+00
8.157286813422324e-09	3.188977e+00	3.225629e+00	2.627333e+00
8.175741044899079e-09	3.205671e+00	3.204842e+00	2.627348e+00
8.196605738356194e-09	3.225802e+00	3.193110e+00	2.626241e+00
8.209622041359112e-09	3.241832e+00	3.192850e+00	2.627913e+00
8.224382338838041e-09	3.262713e+00	3.197378e+00	2.627518e+00
8.239124256482483e-09	3.284903e+00	3.204586e+00	2.628959e+00
8.267183940257436e-09	3.327079e+00	3.222537e+00	2.630307e+00
8.282675269487322e-09	3.340456e+00	3.236747e+00	2.631166e+00
8.300051863047311e-09	3.344868e+00	3.255623e+00	2.632211e+00
8.317002385121307e-09	3.338489e+00	3.275649e+00	2.633304e+00
8.338984734692676e-09	3.316554e+00	3.301350e+00	2.634834e+00
8.362040080494636e-09	3.281299e+00	3.325346e+00	2.636556e+00
8.388761409168653e-09	3.233276e+00	3.346711e+00	2.638702e+00
8.414041636809546e-09	3.189884e+00	3.358763e+00	2.640867e+00
8.443684763021479e-09	3.154617e+00	3.360612e+00	2.643531e+00
8.460915099565699e-09	3.146354e+00	3.355483e+00	2.645105e+00
8.472049967285438e-09	3.146979e+00	3.350116e+00	2.646109e+00
8.486089150679185e-09	3.152449e+00	3.341720e+00	2.645938e+00
8.499721735770381e-09	3.165362e+00	3.331909e+00	2.648488e+00
8.514324276801774e-09	3.188505e+00	3.320370e+00	2.649638e+00
8.536865677228114e-09	3.232867e+00	3.304102e+00	2.651212e+00
8.560628642999390e-09	3.273199e+00	3.290720e+00	2.650508e+00
8.582822776904439e-09	3.313315e+00	3.281261e+00	2.653401e+00
8.603881508778295e-09	3.356249e+00	3.275005e+00	2.653896e+00
8.621483742394196e-09	3.380527e+00	3.271781e+00	2.654072e+00
8.633825827568446e-09	3.390640e+00	3.270083e+00	2.654081e+00
8.648977815759197e-09	3.394900e+00	3.268752e+00	2.653993e+00
8.663594941246664e-09	3.389956e+00	3.267533e+00	2.653839e+00
8.685288746547384e-09	3.368419e+00	3.266067e+00	2.653584e+00
8.707501703821309e-09	3.334373e+00	3.264863e+00	2.653430e+00
8.737783081757397e-09	3.279301e+00	3.260994e+00	2.653619e+00
8.771808288461991e-09	3.219717e+00	3.259262e+00	2.654812e+00
8.794800202587343e-09	3.189562e+00	3.262624e+00	2.656341e+00
8.814372524844896e-09	3.174755e+00	3.271173e+00	2.658099e+00
8.831422540050905e-09	3.170895e+00	3.282241e+00	2.659938e+00
8.845724948195889e-09	3.174611e+00	3.292387e+00	2.661653e+00
8.858282259140981e-09	3.182847e+00	3.302412e+00	2.663248e+00
8.869921485900135e-09	3.194050e+00	3.310200e+00	2.664765e+00
8.889956808691392e-09	3.215482e+00	3.317774e+00	2.665624e+00
8.916934246428720e-09	3.250993e+00	3.334601e+00	2.670688e+00
8.952086407111081e-09	3.304452e+00	3.355402e+00	2.674111e+00
8.967683326760869e-09	3.325778e+00	3.354519e+00	2.675165e+00
8.975542502924448e-09	3.337160e+00	3.349363e+00	2.676218e+00
8.981945283779332e-09	3.346106e+00	3.343417e+00	2.676088e+00
8.991126612717167e-09	3.355371e+00	3.335620e+00	2.676105e+00
9.006324218491261e-09	3.364524e+00	3.322805e+00	2.676047e+00
9.024467921435698e-09	3.371171e+00	3.301885e+00	2.676166e+00
9.040715920352288e-09	3.374724e+00	3.277614e+00	2.675731e+00
9.055728895774419e-09	3.373658e+00	3.258113e+00	2.675526e+00
9.070223181334106e-09	3.369159e+00	3.241042e+00	2.674441e+00
9.089060864989752e-09	3.359008e+00	3.221072e+00	2.673445e+00
9.109655963324085e-09	3.343046e+00	3.211119e+00	2.672374e+00
9.130759171569935e-09	3.323452e+00	3.213104e+00	2.671434e+00
9.153364605907156e-09	3.301444e+00	3.229279e+00	2.670720e+00
9.178931459968914e-09	3.279201e+00	3.268608e+00	2.670321e+00
9.203791239969245e-09	3.263830e+00	3.312473e+00	2.670299e+00
9.235687680024350e-09	3.255080e+00	3.359051e+00	2.670566e+00
9.261452452765634e-09	3.256278e+00	3.386738e+00	2.670809e+00
9.280952312443692e-09	3.260921e+00	3.396671e+00	2.670873e+00
9.291720885702377e-09	3.264422e+00	3.397014e+00	2.670833e+00
9.305482389415618e-09	3.269404e+00	3.392476e+00	2.670536e+00
9.319229516415160e-09	3.274498e+00	3.380914e+00	2.670419e+00
9.339494340564916e-09	3.281796e+00	3.351676e+00	2.669822e+00
9.358803045190983e-09	3.288110e+00	3.320709e+00	2.668688e+00
9.390485321839452e-09	3.295389e+00	3.264180e+00	2.667535e+00
9.415449576873467e-09	3.299080e+00	3.218383e+00	2.666288e+00
9.435111918526411e-09	3.302129e+00	3.193091e+00	2.665389e+00
9.446547418712420e-09	3.304430e+00	3.184222e+00	2.664933e+00
9.460277314374912e-09	3.308258e+00	3.179808e+00	2.664471e+00
9.474088413203519e-09	3.313081e+00	3.182171e+00	2.664110e+00
9.495042138270413e-09	3.321587e+00	3.198135e+00	2.663756e+00
9.516746258427863e-09	3.329628e+00	3.229835e+00	2.663599e+00
9.543711568692015e-09	3.335264e+00	3.278330e+00	2.663572e+00
9.558808098199310e-09	3.335925e+00	3.302424e+00	2.664086e+00
9.579106750425117e-09	3.337878e+00	3.334192e+00	2.663537e+00
9.601606702714378e-09	3.339608e+00	3.365578e+00	2.663316e+00
9.625400997583391e-09	3.330996e+00	3.388732e+00	2.662829e+00
9.645936420643773e-09	3.315515e+00	3.398614e+00	2.662174e+00
9.657889715369979e-09	3.304621e+00	3.397012e+00	2.661690e+00
9.670781187624737e-09	3.291169e+00	3.390646e+00	2.661092e+00
9.683431636067366e-09	3.276793e+00	3.380962e+00	2.660440e+00
9.706213822279851e-09	3.252776e+00	3.356264e+00	2.659170e+00
9.730463525016280e-09	3.233208e+00	3.323523e+00	2.657780e+00
9.743011473489864e-09	3.226667e+00	3.305586e+00	2.657081e+00
9.756969223610917e-09	3.223874e+00	3.285985e+00	2.656355e+00
9.771225884650323e-09	3.224992e+00	3.268845e+00	2.655571e+00
