time	V(pulse)	V(ref)	V(v+)
5.110366910830194e-08	2.840631e-03	2.834117e-03	3.297166e+00
5.111045061653484e-08	2.839857e-03	2.834117e-03	3.297166e+00
5.111544125462736e-08	2.839084e-03	2.834117e-03	3.297166e+00
5.111996175604444e-08	2.838295e-03	2.834117e-03	3.297166e+00
5.112461204979186e-08	2.837501e-03	2.834117e-03	3.297166e+00
5.113091463524513e-08	2.836582e-03	2.834117e-03	3.297166e+00
5.113845208149245e-08	2.835805e-03	2.834117e-03	3.297166e+00
5.114502938315652e-08	2.835491e-03	2.834117e-03	3.297166e+00
5.115184136990284e-08	2.835532e-03	2.834117e-03	3.297166e+00
5.115699893551327e-08	2.835782e-03	2.834117e-03	3.297166e+00
5.116143535685898e-08	2.836128e-03	2.834117e-03	3.297166e+00
5.116594693340265e-08	2.836556e-03	2.834117e-03	3.297166e+00
5.117206656633087e-08	2.837169e-03	2.834117e-03	3.297166e+00
5.117907314561282e-08	2.837801e-03	2.834117e-03	3.297166e+00
5.118862467755506e-08	2.838446e-03	2.834117e-03	3.297166e+00
5.119464446313677e-08	2.838683e-03	2.834117e-03	3.297166e+00
5.119812827123916e-08	2.838723e-03	2.834117e-03	3.297166e+00
5.120212136420971e-08	2.838687e-03	2.834117e-03	3.297166e+00
5.120611036115320e-08	2.838576e-03	2.834117e-03	3.297166e+00
5.121333519134893e-08	2.838251e-03	2.834117e-03	3.297166e+00
5.122016388368447e-08	2.837867e-03	2.834117e-03	3.297166e+00
5.122823278975274e-08	2.837382e-03	2.834117e-03	3.297166e+00
5.123203553215676e-08	2.837168e-03	2.834117e-03	3.297166e+00
5.123554621764216e-08	2.836999e-03	2.834117e-03	3.297166e+00
5.123965176879523e-08	2.836843e-03	2.834117e-03	3.297166e+00
5.124385516739654e-08	2.836723e-03	2.834117e-03	3.297166e+00
5.124583691626474e-08	2.836688e-03	2.834117e-03	3.297166e+00
5.124980041400116e-08	1.126573e+00	8.147476e-02	3.218525e+00
5.125086859716963e-08	2.181293e+00	2.365401e-01	3.063460e+00
5.125166996991408e-08	2.644338e+00	4.597422e-01	2.840258e+00
5.125233987655288e-08	2.491809e+00	6.451153e-01	2.654885e+00
5.125303470094477e-08	2.367889e+00	7.957413e-01	2.504259e+00
5.125442434972855e-08	2.186191e+00	1.016648e+00	2.283352e+00
5.125637877507758e-08	2.020293e+00	1.218440e+00	2.081560e+00
5.125918546582933e-08	1.890489e+00	1.376504e+00	1.923496e+00
5.126222106394037e-08	1.826730e+00	1.454363e+00	1.845638e+00
5.126634000241672e-08	1.797004e+00	1.491014e+00	1.808986e+00
5.127141578198753e-08	1.788123e+00	1.502452e+00	1.797548e+00
5.127572337983041e-08	1.788660e+00	1.502339e+00	1.797661e+00
5.127930890214463e-08	1.790815e+00	1.500163e+00	1.799837e+00
5.128313107691188e-08	1.793422e+00	1.497465e+00	1.802535e+00
5.128755026127389e-08	1.796520e+00	1.494243e+00	1.805757e+00
5.129356672477973e-08	1.800797e+00	1.489794e+00	1.810206e+00
5.130559965179140e-08	1.809463e+00	1.480786e+00	1.819214e+00
5.131245139061109e-08	1.814473e+00	1.475583e+00	1.824417e+00
5.131655365042423e-08	1.817521e+00	1.472421e+00	1.827579e+00
5.132079254856747e-08	1.820709e+00	1.469116e+00	1.830884e+00
5.132521368640925e-08	1.824069e+00	1.465633e+00	1.834367e+00
5.133176726295591e-08	1.829108e+00	1.460414e+00	1.839586e+00
5.133883798379797e-08	1.834609e+00	1.454719e+00	1.845281e+00
5.134763177801739e-08	1.841526e+00	1.447560e+00	1.852440e+00
5.135398064850262e-08	1.846565e+00	1.442347e+00	1.857653e+00
5.135858867335120e-08	1.850249e+00	1.438538e+00	1.861462e+00
5.136357158797018e-08	1.854255e+00	1.434397e+00	1.865603e+00
5.136879203533032e-08	1.858475e+00	1.430035e+00	1.869965e+00
5.137592009623611e-08	1.864272e+00	1.424046e+00	1.875955e+00
5.138394241194328e-08	1.870839e+00	1.417264e+00	1.882736e+00
5.139044374602487e-08	1.876194e+00	1.411736e+00	1.888264e+00
5.139453435681694e-08	1.879581e+00	1.408241e+00	1.891760e+00
5.139862715439403e-08	1.882985e+00	1.404729e+00	1.895271e+00
5.140248262264979e-08	1.886205e+00	1.401407e+00	1.898593e+00
5.140884612682191e-08	1.891546e+00	1.395899e+00	1.904101e+00
5.141599809645771e-08	1.897584e+00	1.389675e+00	1.910325e+00
5.142498154739917e-08	1.905222e+00	1.381805e+00	1.918195e+00
5.143608702563393e-08	1.914725e+00	1.372018e+00	1.927982e+00
5.144061825704395e-08	1.918623e+00	1.368003e+00	1.931997e+00
5.144528480285568e-08	1.922656e+00	1.363852e+00	1.936148e+00
5.145013581326722e-08	1.926864e+00	1.359521e+00	1.940479e+00
5.145693499580600e-08	1.932786e+00	1.353429e+00	1.946571e+00
5.146465399882449e-08	1.939543e+00	1.346480e+00	1.953520e+00
5.147548834479217e-08	1.949072e+00	1.336681e+00	1.963319e+00
5.147993372014735e-08	1.952999e+00	1.332645e+00	1.967355e+00
5.148388400558541e-08	1.956502e+00	1.329045e+00	1.970955e+00
5.148790102801502e-08	1.960072e+00	1.325377e+00	1.974623e+00
5.149164356966112e-08	1.963404e+00	1.321954e+00	1.978046e+00
5.149263819768044e-08	1.964291e+00	1.321043e+00	1.978957e+00
5.149462745371909e-08	1.966066e+00	1.319219e+00	1.980781e+00
5.149602148792271e-08	1.967312e+00	1.317940e+00	1.982060e+00
5.149721193159276e-08	1.968376e+00	1.316847e+00	1.983153e+00
5.149761911265990e-08	1.968740e+00	1.316473e+00	1.983527e+00
5.149843347479419e-08	1.969468e+00	1.315725e+00	1.984275e+00
5.150000000000000e-08	1.970870e+00	1.314285e+00	1.985715e+00
5.150015665252059e-08	1.971011e+00	1.314141e+00	1.985859e+00
5.150046995756175e-08	1.971291e+00	1.313853e+00	1.986147e+00
5.150109656764408e-08	1.971853e+00	1.313276e+00	1.986724e+00
5.150234978780872e-08	1.972976e+00	1.312123e+00	1.987877e+00
5.150485622813803e-08	1.975225e+00	1.309814e+00	1.990186e+00
5.150986910879663e-08	1.979732e+00	1.305187e+00	1.994813e+00
5.151963980296246e-08	1.988536e+00	1.296149e+00	2.003850e+00
5.152397146022040e-08	1.992449e+00	1.292134e+00	2.007866e+00
5.152824171939245e-08	1.996315e+00	1.288167e+00	2.011833e+00
5.153284658220960e-08	2.000492e+00	1.283882e+00	2.016119e+00
5.153835095054478e-08	2.005497e+00	1.278748e+00	2.021252e+00
5.154483861220205e-08	2.011411e+00	1.272684e+00	2.027316e+00
5.155220423081095e-08	2.018147e+00	1.265779e+00	2.034221e+00
5.156294442833291e-08	2.027997e+00	1.255683e+00	2.044317e+00
5.156874471970143e-08	2.033331e+00	1.250217e+00	2.049783e+00
5.157444044426694e-08	2.038579e+00	1.244840e+00	2.055160e+00
5.157934884411871e-08	2.043108e+00	1.240201e+00	2.059799e+00
5.158586124343646e-08	2.049124e+00	1.234039e+00	2.065961e+00
5.159233055874868e-08	2.055106e+00	1.227913e+00	2.072087e+00
5.160094564423258e-08	2.063079e+00	1.219750e+00	2.080250e+00
5.160932924405627e-08	2.070848e+00	1.211798e+00	2.088202e+00
5.161934977455206e-08	2.080146e+00	1.202281e+00	2.097718e+00
5.162428756682012e-08	2.084736e+00	1.197585e+00	2.102414e+00
5.162863147718188e-08	2.088780e+00	1.193448e+00	2.106552e+00
5.163356594419411e-08	2.093381e+00	1.188743e+00	2.111257e+00
5.163955289818205e-08	2.098971e+00	1.183027e+00	2.116973e+00
5.164698909354038e-08	2.105922e+00	1.175919e+00	2.124081e+00
5.165628778494646e-08	2.114621e+00	1.167026e+00	2.132974e+00
5.166373392674443e-08	2.121588e+00	1.159904e+00	2.140096e+00
5.166878559129244e-08	2.126314e+00	1.155074e+00	2.144926e+00
5.167311076902322e-08	2.130357e+00	1.150941e+00	2.149059e+00
5.167726117577703e-08	2.134236e+00	1.146977e+00	2.153023e+00
5.168244995633022e-08	2.139084e+00	1.142024e+00	2.157976e+00
5.168871919832859e-08	2.144940e+00	1.136041e+00	2.163959e+00
5.169705670140516e-08	2.152732e+00	1.128083e+00	2.171917e+00
5.170857345272023e-08	2.163505e+00	1.117082e+00	2.182918e+00
5.171476104677947e-08	2.169298e+00	1.111167e+00	2.188833e+00
5.171924731711434e-08	2.173503e+00	1.106876e+00	2.193125e+00
5.172390344055921e-08	2.177868e+00	1.102420e+00	2.197580e+00
5.172989311021908e-08	2.183482e+00	1.096690e+00	2.203310e+00
5.173632182607931e-08	2.189502e+00	1.090546e+00	2.209454e+00
5.174576781888239e-08	2.198331e+00	1.081537e+00	2.218463e+00
5.175734252142950e-08	2.209124e+00	1.070524e+00	2.229476e+00
5.176307987084167e-08	2.214463e+00	1.065077e+00	2.234923e+00
5.176882456564919e-08	2.219802e+00	1.059631e+00	2.240369e+00
5.177506266648955e-08	2.225598e+00	1.053722e+00	2.246278e+00
5.178238805770052e-08	2.232403e+00	1.046783e+00	2.253217e+00
5.178963872480459e-08	2.239140e+00	1.039915e+00	2.260085e+00
5.179825543299902e-08	2.247145e+00	1.031755e+00	2.268245e+00
5.180914257721127e-08	2.257252e+00	1.021456e+00	2.278544e+00
5.181650314380445e-08	2.264072e+00	1.014505e+00	2.285495e+00
5.182349354282834e-08	2.270530e+00	1.007923e+00	2.292077e+00
5.183238632523536e-08	2.278720e+00	9.995783e-01	2.300422e+00
5.184062636694171e-08	2.286282e+00	9.918744e-01	2.308125e+00
5.185175775438659e-08	2.296462e+00	9.815055e-01	2.318495e+00
5.186658610932761e-08	2.309991e+00	9.677280e-01	2.332272e+00
5.187229288781849e-08	2.315191e+00	9.624338e-01	2.337566e+00
5.187605029247014e-08	2.318612e+00	9.589511e-01	2.341049e+00
5.187828610471506e-08	2.320647e+00	9.568794e-01	2.343121e+00
5.187982136167251e-08	2.322045e+00	9.554573e-01	2.344543e+00
5.188126567322381e-08	2.323359e+00	9.541199e-01	2.345880e+00
5.188284697040400e-08	2.324797e+00	9.526559e-01	2.347344e+00
5.188447648966242e-08	2.326278e+00	9.511480e-01	2.348852e+00
5.188773552817925e-08	2.329239e+00	9.481341e-01	2.351866e+00
5.189070288796543e-08	2.331933e+00	9.453928e-01	2.354607e+00
5.189573781292444e-08	2.336496e+00	9.407482e-01	2.359252e+00
5.190036599968388e-08	2.340683e+00	9.364864e-01	2.363513e+00
5.190498692193897e-08	2.344855e+00	9.322412e-01	2.367759e+00
5.191006081144598e-08	2.349420e+00	9.275950e-01	2.372405e+00
5.191962401634951e-08	2.357990e+00	9.188741e-01	2.381126e+00
5.193097520873593e-08	2.368119e+00	9.085681e-01	2.391432e+00
5.194270498862838e-08	2.378549e+00	8.979588e-01	2.402041e+00
5.195343519387299e-08	2.388066e+00	8.882811e-01	2.411719e+00
5.196526286053731e-08	2.398525e+00	8.776463e-01	2.422354e+00
5.197762740137047e-08	2.409399e+00	8.665904e-01	2.433410e+00
5.199474355946120e-08	2.424322e+00	8.514195e-01	2.448581e+00
5.201539532294142e-08	2.442161e+00	8.332887e-01	2.466711e+00
5.203484649015488e-08	2.458813e+00	8.163700e-01	2.483630e+00
5.206313458407022e-08	2.482675e+00	7.921346e-01	2.507865e+00
5.211971077190088e-08	2.529285e+00	7.448145e-01	2.555186e+00
5.218442642082817e-08	2.580491e+00	6.928657e-01	2.607134e+00
5.230957143540929e-08	2.673001e+00	5.990999e-01	2.700900e+00
5.247410368093665e-08	2.780981e+00	4.897317e-01	2.810268e+00
5.266941618093665e-08	2.889178e+00	3.802344e-01	2.919765e+00
5.286472868093665e-08	2.986725e+00	2.818303e-01	3.018170e+00
5.306004118093664e-08	3.089605e+00	1.786150e-01	3.121385e+00
5.325535368093664e-08	3.203663e+00	6.475621e-02	3.235244e+00
5.345066618093664e-08	3.324658e+00	-5.550329e-02	3.355503e+00
5.364597868093664e-08	3.445848e+00	-1.754520e-01	3.475452e+00
5.384129118093664e-08	3.559288e+00	-2.872144e-01	3.587214e+00
5.403660368093663e-08	3.658825e+00	-3.847358e-01	3.684736e+00
5.418856298929587e-08	3.722171e+00	-4.463302e-01	3.746330e+00
5.434922355462861e-08	3.772347e+00	-4.945289e-01	3.794529e+00
5.454453605462860e-08	3.813293e+00	-5.329963e-01	3.832996e+00
5.473984855462860e-08	3.836248e+00	-5.534406e-01	3.853441e+00
5.493516105462860e-08	3.846489e+00	-5.611615e-01	3.861161e+00
5.513047355462860e-08	3.850447e+00	-5.625993e-01	3.862599e+00
5.532578605462860e-08	3.851870e+00	-5.615129e-01	3.861513e+00
5.550047451311922e-08	3.851692e+00	-5.591087e-01	3.859109e+00
5.568759292957040e-08	3.848932e+00	-5.540054e-01	3.854005e+00
5.585257136180225e-08	3.843651e+00	-5.466936e-01	3.846694e+00
5.591500986612436e-08	3.841017e+00	-5.432997e-01	3.843300e+00
5.596770117160806e-08	3.838469e+00	-5.401257e-01	3.840126e+00
5.599524567420968e-08	3.836564e+00	-5.379114e-01	3.837911e+00
5.601982169326172e-08	3.834041e+00	-5.351225e-01	3.835122e+00
5.604870316454656e-08	3.830297e+00	-5.310643e-01	3.831064e+00
5.607629372226897e-08	3.826196e+00	-5.266662e-01	3.826666e+00
5.610558516048190e-08	3.821424e+00	-5.215806e-01	3.821581e+00
5.612385207148126e-08	3.818382e+00	-5.183370e-01	3.818337e+00
5.614257333284898e-08	3.815439e+00	-5.151755e-01	3.815176e+00
5.614960379713926e-08	3.814462e+00	-5.141150e-01	3.814115e+00
5.615752870085081e-08	3.813478e+00	-5.130383e-01	3.813038e+00
5.616533804043747e-08	3.812545e+00	-5.120186e-01	3.812019e+00
5.617209738013555e-08	3.811734e+00	-5.111356e-01	3.811136e+00
5.617962979205944e-08	3.810796e+00	-5.101191e-01	3.810119e+00
5.618815213254828e-08	3.809672e+00	-5.089079e-01	3.808908e+00
5.619777319557088e-08	3.808314e+00	-5.074524e-01	3.807452e+00
5.620966377387101e-08	3.806509e+00	-5.055286e-01	3.805529e+00
5.622631334252118e-08	3.803813e+00	-5.026639e-01	3.802664e+00
5.624192421845721e-08	3.801133e+00	-4.998277e-01	3.799828e+00
5.625962091022686e-08	3.797928e+00	-4.964472e-01	3.796447e+00
5.627913017533297e-08	3.794197e+00	-4.925247e-01	3.792525e+00
5.630693913151959e-08	3.788628e+00	-4.866860e-01	3.786686e+00
5.631630821023089e-08	3.786699e+00	-4.846653e-01	3.784665e+00
5.632520989007669e-08	3.784868e+00	-4.827440e-01	3.782744e+00
5.633342428904224e-08	3.783236e+00	-4.810261e-01	3.781026e+00
5.634221599610372e-08	3.781568e+00	-4.792663e-01	3.779266e+00
5.635169130365621e-08	3.779837e+00	-4.774392e-01	3.777439e+00
5.636820323505189e-08	3.776851e+00	-4.742923e-01	3.774292e+00
5.638301933181850e-08	3.774097e+00	-4.714001e-01	3.771400e+00
5.640098711894518e-08	3.770590e+00	-4.677285e-01	3.767729e+00
5.641993557578396e-08	3.766677e+00	-4.636441e-01	3.763644e+00
5.645271421868029e-08	3.759604e+00	-4.562761e-01	3.756276e+00
5.647031148500852e-08	3.755733e+00	-4.522458e-01	3.752246e+00
5.648649912103670e-08	3.752199e+00	-4.485627e-01	3.748563e+00
5.649877029726985e-08	3.749593e+00	-4.458443e-01	3.745844e+00
5.651359039213374e-08	3.746499e+00	-4.426175e-01	3.742617e+00
5.652922754617040e-08	3.743198e+00	-4.391818e-01	3.739182e+00
5.654884471254151e-08	3.738934e+00	-4.347523e-01	3.734752e+00
5.657457218984422e-08	3.733186e+00	-4.287904e-01	3.728790e+00
5.658729980248326e-08	3.730289e+00	-4.257880e-01	3.725788e+00
5.660038550652845e-08	3.727272e+00	-4.226631e-01	3.722663e+00
5.661106358083609e-08	3.724783e+00	-4.200882e-01	3.720088e+00
5.662283688255549e-08	3.722004e+00	-4.172149e-01	3.717215e+00
5.663802423325965e-08	3.718364e+00	-4.134552e-01	3.713455e+00
5.665540794461904e-08	3.714131e+00	-4.090874e-01	3.709087e+00
5.667342246271835e-08	3.709691e+00	-4.045081e-01	3.704508e+00
5.668281885526290e-08	3.707356e+00	-4.021012e-01	3.702101e+00
5.669560526291267e-08	3.704160e+00	-3.988089e-01	3.698809e+00
5.670922435155462e-08	3.700740e+00	-3.952860e-01	3.695286e+00
5.672665984814662e-08	3.696337e+00	-3.907545e-01	3.690754e+00
5.673705374332564e-08	3.693700e+00	-3.880411e-01	3.688041e+00
5.674782995977635e-08	3.690953e+00	-3.852159e-01	3.685216e+00
5.676001494803304e-08	3.687834e+00	-3.820098e-01	3.682010e+00
5.676626153764203e-08	3.686229e+00	-3.803607e-01	3.680361e+00
5.677141817962926e-08	3.684900e+00	-3.789951e-01	3.678995e+00
5.677851759086372e-08	3.683066e+00	-3.771108e-01	3.677111e+00
5.678572755675317e-08	3.681200e+00	-3.751940e-01	3.675194e+00
5.679350969691893e-08	3.679184e+00	-3.731238e-01	3.673124e+00
5.680451948356380e-08	3.676334e+00	-3.701974e-01	3.670197e+00
5.681454261641536e-08	3.673744e+00	-3.675382e-01	3.667538e+00
5.682663149621958e-08	3.670624e+00	-3.643357e-01	3.664336e+00
5.684108616796673e-08	3.666889e+00	-3.605036e-01	3.660504e+00
5.685923836304498e-08	3.662178e+00	-3.556731e-01	3.655673e+00
5.687868457000843e-08	3.657095e+00	-3.504658e-01	3.650466e+00
5.690028547515488e-08	3.651405e+00	-3.446390e-01	3.644639e+00
5.692764421273392e-08	3.644145e+00	-3.372106e-01	3.637211e+00
5.695266623034849e-08	3.637464e+00	-3.303797e-01	3.630380e+00
5.697748642506454e-08	3.630808e+00	-3.235785e-01	3.623579e+00
5.699387553303638e-08	3.626409e+00	-3.190849e-01	3.619085e+00
5.701124016331117e-08	3.621758e+00	-3.143348e-01	3.614335e+00
5.702537159124204e-08	3.617984e+00	-3.104821e-01	3.610482e+00
5.704442371148773e-08	3.612906e+00	-3.053002e-01	3.605300e+00
5.707527850175118e-08	3.604685e+00	-2.969170e-01	3.596917e+00
5.710712795833054e-08	3.596208e+00	-2.882769e-01	3.588277e+00
5.713642072345842e-08	3.588454e+00	-2.803777e-01	3.580378e+00
5.716963331978106e-08	3.579768e+00	-2.715312e-01	3.571531e+00
5.719717176664107e-08	3.572656e+00	-2.642908e-01	3.564291e+00
5.722861714933128e-08	3.564559e+00	-2.560557e-01	3.556056e+00
5.726049684137738e-08	3.556409e+00	-2.477682e-01	3.547768e+00
5.729525270288244e-08	3.547849e+00	-2.390577e-01	3.539058e+00
5.733469081323824e-08	3.538527e+00	-2.295763e-01	3.529576e+00
5.738000688375101e-08	3.527748e+00	-2.186342e-01	3.518634e+00
5.742670540680568e-08	3.516319e+00	-2.070505e-01	3.507051e+00
5.748404040366765e-08	3.502597e+00	-1.931413e-01	3.493141e+00
5.755823171506785e-08	3.485951e+00	-1.762731e-01	3.476273e+00
5.764715865553679e-08	3.466650e+00	-1.567483e-01	3.456748e+00
5.773210299133988e-08	3.448340e+00	-1.382578e-01	3.438258e+00
5.781610190532983e-08	3.430633e+00	-1.204112e-01	3.420411e+00
5.798409973330971e-08	3.395894e+00	-8.548840e-02	3.385489e+00
5.811364449645077e-08	3.369377e+00	-5.890059e-02	3.358901e+00
5.822210237749708e-08	3.347492e+00	-3.702077e-02	3.337021e+00
5.834143141896468e-08	3.323721e+00	-1.331595e-02	3.313316e+00
5.844620434646365e-08	3.303682e+00	6.623476e-03	3.293376e+00
5.856759655334083e-08	3.282203e+00	2.795059e-02	3.272049e+00
5.863013829408297e-08	3.271649e+00	3.839851e-02	3.261601e+00
5.871129626110474e-08	3.257685e+00	5.219327e-02	3.247807e+00
5.876859412978652e-08	3.247639e+00	6.210935e-02	3.237891e+00
5.883812183534498e-08	3.235551e+00	7.402357e-02	3.225976e+00
5.889215764422895e-08	3.226208e+00	8.321831e-02	3.216782e+00
5.894889370506759e-08	3.216554e+00	9.270731e-02	3.207293e+00
5.900740583094513e-08	3.207014e+00	1.020652e-01	3.197935e+00
5.912443008270020e-08	3.188817e+00	1.198709e-01	3.180129e+00
5.919893717847885e-08	3.177778e+00	1.306450e-01	3.169355e+00
5.925795588068724e-08	3.169696e+00	1.385107e-01	3.161489e+00
5.932005742447551e-08	3.162071e+00	1.459056e-01	3.154094e+00
5.936088762565766e-08	3.157630e+00	1.501939e-01	3.149806e+00
5.938875430913025e-08	3.154867e+00	1.528489e-01	3.147151e+00
5.941982640996243e-08	3.151934e+00	1.556602e-01	3.144340e+00
5.944351451620066e-08	3.149767e+00	1.577322e-01	3.142268e+00
5.948177031312613e-08	3.146388e+00	1.609561e-01	3.139044e+00
5.952992698331323e-08	3.142457e+00	1.646970e-01	3.135303e+00
5.956128600442649e-08	3.140155e+00	1.668721e-01	3.133128e+00
5.959586154716614e-08	3.137632e+00	1.692450e-01	3.130755e+00
5.961877163456503e-08	3.135910e+00	1.708705e-01	3.129129e+00
5.964754145770648e-08	3.134025e+00	1.726459e-01	3.127354e+00
5.967603738568875e-08	3.132693e+00	1.738705e-01	3.126129e+00
5.971181875121679e-08	3.131510e+00	1.749133e-01	3.125087e+00
5.973573246087331e-08	3.130713e+00	1.756064e-01	3.124394e+00
5.975996962417348e-08	3.129633e+00	1.765724e-01	3.123428e+00
5.977362562589728e-08	3.128838e+00	1.773036e-01	3.122696e+00
5.979470699459681e-08	3.127534e+00	1.785190e-01	3.121481e+00
5.981401824465820e-08	3.126517e+00	1.794598e-01	3.120540e+00
5.983665316665705e-08	3.125603e+00	1.802847e-01	3.119715e+00
5.986541835989244e-08	3.124648e+00	1.811205e-01	3.118879e+00
5.992294874636322e-08	3.122711e+00	1.828084e-01	3.117192e+00
5.998013202612512e-08	3.120515e+00	1.847526e-01	3.115247e+00
6.001954253529966e-08	3.118888e+00	1.862065e-01	3.113794e+00
6.007210362933624e-08	3.116878e+00	1.879872e-01	3.112013e+00
6.014937361449190e-08	3.114456e+00	1.900754e-01	3.109925e+00
6.018986842507948e-08	3.113432e+00	1.909219e-01	3.109078e+00
6.023686437640488e-08	3.112328e+00	1.918178e-01	3.108182e+00
6.026276618476972e-08	3.111752e+00	1.922816e-01	3.107718e+00
6.028856876738592e-08	3.111302e+00	1.926220e-01	3.107378e+00
6.030335965146766e-08	3.111099e+00	1.927606e-01	3.107239e+00
6.032020551309463e-08	3.110866e+00	1.929179e-01	3.107082e+00
6.033627697289261e-08	3.110608e+00	1.931036e-01	3.106896e+00
6.035575044522811e-08	3.110233e+00	1.933905e-01	3.106609e+00
6.038460665434049e-08	3.109596e+00	1.938971e-01	3.106103e+00
6.040469625608072e-08	3.109205e+00	1.942026e-01	3.105797e+00
6.042808845789989e-08	3.108965e+00	1.943500e-01	3.105650e+00
6.043988285654804e-08	3.108998e+00	1.942719e-01	3.105728e+00
6.045136466958427e-08	3.109144e+00	1.940804e-01	3.105920e+00
6.046408949064309e-08	3.109338e+00	1.938325e-01	3.106168e+00
6.047805548214546e-08	3.109529e+00	1.935799e-01	3.106420e+00
6.049171417806666e-08	3.109665e+00	1.933837e-01	3.106616e+00
6.050804459660034e-08	3.109762e+00	1.932138e-01	3.106786e+00
6.052824531500663e-08	3.109849e+00	1.930397e-01	3.106960e+00
6.055067867139899e-08	3.109973e+00	1.928216e-01	3.107178e+00
6.057691206856701e-08	3.110167e+00	1.925163e-01	3.107484e+00
6.059982821894868e-08	3.110355e+00	1.922309e-01	3.107769e+00
6.062539912550757e-08	3.110571e+00	1.919071e-01	3.108093e+00
6.064350075273431e-08	3.110743e+00	1.916593e-01	3.108341e+00
6.066739131686633e-08	3.111023e+00	1.912801e-01	3.108720e+00
6.069225937751162e-08	3.111367e+00	1.908340e-01	3.109166e+00
6.072647268745913e-08	3.111838e+00	1.902187e-01	3.109781e+00
6.075614302998831e-08	3.112190e+00	1.897417e-01	3.110258e+00
6.079261076983198e-08	3.112587e+00	1.891926e-01	3.110807e+00
6.081940248315520e-08	3.112926e+00	1.887445e-01	3.111256e+00
6.084449759234065e-08	3.113317e+00	1.882528e-01	3.111747e+00
6.085826126493069e-08	3.113571e+00	1.879438e-01	3.112056e+00
6.087745157278507e-08	3.113972e+00	1.874664e-01	3.112534e+00
6.088778155393481e-08	3.114218e+00	1.871805e-01	3.112819e+00
6.090215540546859e-08	3.114611e+00	1.867317e-01	3.113268e+00
6.091576656222791e-08	3.115019e+00	1.862707e-01	3.113729e+00
6.093266754357908e-08	3.115515e+00	1.857056e-01	3.114295e+00
6.094520406756690e-08	3.115818e+00	1.853482e-01	3.114652e+00
6.095717846113328e-08	3.116033e+00	1.850819e-01	3.114918e+00
6.096969070898046e-08	3.116223e+00	1.848408e-01	3.115159e+00
6.098401872692109e-08	3.116472e+00	1.845369e-01	3.115463e+00
6.100045196431802e-08	3.116847e+00	1.841003e-01	3.115900e+00
6.101787638567104e-08	3.117354e+00	1.835287e-01	3.116471e+00
6.103675588163439e-08	3.118013e+00	1.828006e-01	3.117199e+00
6.105443633498677e-08	3.118709e+00	1.820399e-01	3.117960e+00
6.105858965898007e-08	3.118887e+00	1.818473e-01	3.118153e+00
6.106100614520907e-08	3.118995e+00	1.817304e-01	3.118270e+00
6.106416187108414e-08	3.119137e+00	1.815763e-01	3.118424e+00
6.106644778033790e-08	3.119240e+00	1.814646e-01	3.118536e+00
6.106904246160654e-08	3.119357e+00	1.813383e-01	3.118662e+00
6.107281108574085e-08	3.119524e+00	1.811567e-01	3.118843e+00
6.107747332977787e-08	3.119726e+00	1.809364e-01	3.119064e+00
6.108379118660376e-08	3.119988e+00	1.806488e-01	3.119351e+00
6.109124316651372e-08	3.120274e+00	1.803327e-01	3.119667e+00
6.110204265805931e-08	3.120644e+00	1.799178e-01	3.120082e+00
6.111188914068085e-08	3.120941e+00	1.795809e-01	3.120419e+00
6.112597885123950e-08	3.121326e+00	1.791407e-01	3.120859e+00
6.114282123413216e-08	3.121787e+00	1.786163e-01	3.121384e+00
6.115747163528299e-08	3.122229e+00	1.781212e-01	3.121879e+00
6.116833246114268e-08	3.122603e+00	1.777087e-01	3.122291e+00
6.117774854037825e-08	3.122966e+00	1.773126e-01	3.122687e+00
6.119005877897826e-08	3.123481e+00	1.767545e-01	3.123245e+00
6.120594631429095e-08	3.124184e+00	1.759946e-01	3.124005e+00
6.121960224026988e-08	3.124813e+00	1.753170e-01	3.124683e+00
6.122947989231035e-08	3.125283e+00	1.748122e-01	3.125188e+00
6.124241205769774e-08	3.125922e+00	1.741280e-01	3.125872e+00
6.125720887650946e-08	3.126684e+00	1.733144e-01	3.126686e+00
6.127195775413523e-08	3.127463e+00	1.724835e-01	3.127517e+00
6.129433670281875e-08	3.128644e+00	1.712225e-01	3.128778e+00
6.130084474125136e-08	3.128981e+00	1.708623e-01	3.129138e+00
6.130542068619687e-08	3.129214e+00	1.706137e-01	3.129386e+00
6.131151873187471e-08	3.129521e+00	1.702848e-01	3.129715e+00
6.131644641427470e-08	3.129770e+00	1.700192e-01	3.129981e+00
6.132219308692426e-08	3.130062e+00	1.697074e-01	3.130293e+00
6.132955240183052e-08	3.130445e+00	1.692996e-01	3.130700e+00
6.134427103164303e-08	3.131238e+00	1.684570e-01	3.131543e+00
6.135823277389711e-08	3.132020e+00	1.676287e-01	3.132371e+00
6.137189836871241e-08	3.132807e+00	1.667968e-01	3.133203e+00
6.137935460372147e-08	3.133240e+00	1.663385e-01	3.133662e+00
6.138609326203991e-08	3.133634e+00	1.659224e-01	3.134078e+00
6.139352755199782e-08	3.134071e+00	1.654607e-01	3.134539e+00
6.139815896249305e-08	3.134347e+00	1.651699e-01	3.134830e+00
6.140378470030489e-08	3.134687e+00	1.648118e-01	3.135188e+00
6.140923922197353e-08	3.135022e+00	1.644593e-01	3.135541e+00
6.141506718882090e-08	3.135386e+00	1.640771e-01	3.135923e+00
