time	V(probe)
Step Information: J4=-2  (Step: 1/2)
2.879279200879196e-08	-3.800876e-02
2.880022183953719e-08	-3.605411e-02
2.881164283892469e-08	-3.293277e-02
2.881951355593673e-08	-3.069998e-02
2.882875222170662e-08	-2.799062e-02
2.883566039872418e-08	-2.590911e-02
2.884453539875108e-08	-2.317621e-02
2.884856266551979e-08	-2.191586e-02
2.885282573069060e-08	-2.056465e-02
2.885613431200309e-08	-1.950688e-02
2.885987869467158e-08	-1.829822e-02
2.886736746000857e-08	-1.584988e-02
2.888234499068255e-08	-1.088303e-02
2.889624183343471e-08	-6.216394e-03
2.890558771134899e-08	-3.050287e-03
2.891512781400894e-08	1.932915e-04
2.892186843762749e-08	2.485232e-03
2.892838925558118e-08	4.695478e-03
2.894143089148857e-08	9.086879e-03
2.895338794976894e-08	1.305378e-02
2.897297295627288e-08	1.937229e-02
2.899526484153829e-08	2.623394e-02
2.901966804212518e-08	3.320932e-02
2.904459071195234e-08	3.960752e-02
2.907062533674975e-08	4.529024e-02
2.910308064062644e-08	5.099221e-02
2.912551582009358e-08	5.398186e-02
2.914118903396982e-08	5.542534e-02
2.915887407487361e-08	5.648393e-02
2.916944744088188e-08	5.682877e-02
2.918044352755550e-08	5.690662e-02
2.919226219891832e-08	5.671962e-02
2.920457701885818e-08	5.620634e-02
2.922134104405948e-08	5.501582e-02
2.924010163098005e-08	5.299476e-02
2.926937271042683e-08	4.869366e-02
2.929017815187581e-08	4.489737e-02
2.930312350868903e-08	4.211215e-02
2.932092090996254e-08	3.782534e-02
2.933973105926612e-08	3.289888e-02
2.935433493289426e-08	2.879049e-02
2.936953302251694e-08	2.426709e-02
2.938563800813513e-08	1.927724e-02
2.939725516659682e-08	1.556327e-02
2.941196900862847e-08	1.075470e-02
2.942139565214934e-08	7.631156e-03
2.943220462328969e-08	4.017010e-03
2.944165811453056e-08	8.442710e-04
2.945401724997906e-08	-3.304621e-03
2.946339679802241e-08	-6.443152e-03
2.947114524538290e-08	-9.018217e-03
2.948177089991977e-08	-1.251938e-02
2.948804574104503e-08	-1.456537e-02
2.949507872602362e-08	-1.683012e-02
2.950245433406640e-08	-1.917261e-02
2.951042223024949e-08	-2.165679e-02
2.952097772987303e-08	-2.486817e-02
2.953252895585435e-08	-2.827765e-02
2.954266888055057e-08	-3.116829e-02
2.955093637057677e-08	-3.343579e-02
2.956039950544104e-08	-3.593627e-02
2.956650379502495e-08	-3.748817e-02
2.957427857687914e-08	-3.938509e-02
2.958172451439729e-08	-4.112646e-02
2.958923833041713e-08	-4.280783e-02
2.959430287989091e-08	-4.389271e-02
2.959966418164785e-08	-4.498095e-02
2.961038678516172e-08	-4.701993e-02
2.962085126850619e-08	-4.884200e-02
2.963249757575543e-08	-5.063433e-02
2.964622757805512e-08	-5.244065e-02
2.966001299510391e-08	-5.390536e-02
2.967533655865284e-08	-5.508343e-02
2.969403946362727e-08	-5.593082e-02
2.971108876770674e-08	-5.608246e-02
2.973396784107879e-08	-5.533447e-02
2.975992035613821e-08	-5.340574e-02
2.977989571803948e-08	-5.115123e-02
2.979249110792844e-08	-4.932155e-02
2.980485736472139e-08	-4.723146e-02
2.981413533987961e-08	-4.549250e-02
2.982400281389127e-08	-4.345793e-02
2.983993711886174e-08	-3.986886e-02
2.985622866654832e-08	-3.588707e-02
2.986958910707545e-08	-3.234933e-02
2.988939168052613e-08	-2.675305e-02
2.990425233821654e-08	-2.233141e-02
2.991976520816721e-08	-1.751458e-02
2.993560931048255e-08	-1.244984e-02
2.995022139769785e-08	-7.683900e-03
2.996365532631249e-08	-3.250086e-03
2.998163281871095e-08	2.701703e-03
2.999990711886594e-08	8.710669e-03
3.001824728840082e-08	1.462265e-02
3.004015729790930e-08	2.143709e-02
3.006253650883901e-08	2.805095e-02
3.008051878488240e-08	3.300204e-02
3.010100352753342e-08	3.819074e-02
3.011635811602954e-08	4.171758e-02
3.013328023662743e-08	4.521532e-02
3.014378368344655e-08	4.714340e-02
3.015938773699051e-08	4.962230e-02
3.017534124005443e-08	5.175854e-02
3.018992227398427e-08	5.332402e-02
3.020210124223365e-08	5.431519e-02
3.021482415228927e-08	5.501236e-02
3.023083092048037e-08	5.548541e-02
3.024194055076711e-08	5.554030e-02
3.025249326228603e-08	5.533778e-02
3.026418086940665e-08	5.481768e-02
3.028295640572701e-08	5.343620e-02
3.030272819367298e-08	5.129828e-02
3.032686663811647e-08	4.775323e-02
3.035127181857997e-08	4.323954e-02
3.037465292482922e-08	3.806499e-02
3.039906726704122e-08	3.187732e-02
3.042434130592173e-08	2.483581e-02
3.044034381418739e-08	2.007578e-02
3.045581864568431e-08	1.526718e-02
3.047147798152242e-08	1.026899e-02
3.049097055656803e-08	3.940313e-03
3.051046207374769e-08	-2.428451e-03
3.052835506857756e-08	-8.253204e-03
3.054201660444539e-08	-1.264339e-02
3.055520733402273e-08	-1.679832e-02
3.056856706036195e-08	-2.089252e-02
3.058396820554841e-08	-2.543014e-02
3.060272638763162e-08	-3.067431e-02
3.061967015843015e-08	-3.508746e-02
3.063828443402343e-08	-3.951814e-02
3.065590808532565e-08	-4.330432e-02
3.066952254327439e-08	-4.590161e-02
3.068341013239947e-08	-4.816595e-02
3.070613900843242e-08	-5.115585e-02
3.072854388949816e-08	-5.335515e-02
3.074340922802823e-08	-5.429394e-02
3.075854741148811e-08	-5.474192e-02
3.077650396434386e-08	-5.469546e-02
3.079531033256342e-08	-5.407063e-02
3.080703435593583e-08	-5.334657e-02
3.081829856722684e-08	-5.235307e-02
3.083279859152752e-08	-5.075422e-02
3.084334633198215e-08	-4.936839e-02
3.085423579228424e-08	-4.770856e-02
3.086678949934721e-08	-4.553521e-02
3.088275567458575e-08	-4.238921e-02
3.090477395338167e-08	-3.752902e-02
3.091910153899079e-08	-3.402942e-02
3.093779218504206e-08	-2.905572e-02
3.095678108356201e-08	-2.365192e-02
3.098071948175220e-08	-1.643975e-02
3.100518762657473e-08	-8.766727e-03
3.102773918807887e-08	-1.530804e-03
3.104129099499659e-08	2.849093e-03
3.105403543438569e-08	6.953193e-03
3.106822337543099e-08	1.146448e-02
3.108552540402596e-08	1.686011e-02
3.109809147540882e-08	2.066570e-02
3.111438757478573e-08	2.540613e-02
3.113161095240044e-08	3.014620e-02
3.115225342939752e-08	3.547454e-02
3.116223261859757e-08	3.787212e-02
3.117366006332075e-08	4.041327e-02
3.118583375285055e-08	4.293965e-02
3.119375343267917e-08	4.444568e-02
3.120798830665190e-08	4.691417e-02
3.121606850401499e-08	4.818891e-02
3.122384841159040e-08	4.926486e-02
3.123940822674123e-08	5.107872e-02
3.125709161150826e-08	5.267294e-02
3.127418346037393e-08	5.366708e-02
3.129269369947554e-08	5.409005e-02
3.131410700103884e-08	5.377965e-02
3.133563207030058e-08	5.258149e-02
3.136163440911715e-08	4.999292e-02
3.138856569950658e-08	4.619559e-02
3.140876201082753e-08	4.255795e-02
3.143131438027798e-08	3.772925e-02
3.145272649833743e-08	3.253886e-02
3.147475940484486e-08	2.664545e-02
3.149775418284940e-08	2.002262e-02
3.152148337713209e-08	1.282323e-02
3.154111439628286e-08	6.670140e-03
3.156098194505111e-08	3.514139e-04
3.158808278147391e-08	-8.250738e-03
3.160669314259167e-08	-1.404405e-02
