time	V(far)	V(near)	V(probe)
2.761123156477116e-09	3.755648e+00	2.597503e+00	1.956360e-02
2.782983669432047e-09	3.730865e+00	2.599401e+00	-2.977138e-02
2.803470937070224e-09	3.711384e+00	2.550243e+00	-6.497529e-02
2.824162496483122e-09	3.698055e+00	2.555243e+00	-8.738509e-02
2.845149607075218e-09	3.692427e+00	2.592561e+00	-9.562303e-02
2.875624441083552e-09	3.697591e+00	2.605584e+00	-8.333803e-02
2.903679830240746e-09	3.713412e+00	2.695508e+00	-5.062412e-02
2.923406512842232e-09	3.727985e+00	2.792308e+00	-1.891158e-02
2.939652585245042e-09	3.727694e+00	2.834135e+00	9.736152e-03
2.956403297735424e-09	3.741811e+00	2.863999e+00	3.925047e-02
2.974766680035286e-09	3.763201e+00	2.918095e+00	6.923345e-02
3.000019590876773e-09	3.752297e+00	3.008214e+00	1.017985e-01
3.026395963418225e-09	3.723801e+00	3.148383e+00	1.192058e-01
3.055996457300062e-09	3.664557e+00	3.205465e+00	1.117756e-01
3.086992888061634e-09	3.568817e+00	3.159088e+00	7.154059e-02
3.116552028893602e-09	3.450572e+00	3.174003e+00	6.695743e-03
3.143643017924969e-09	3.328271e+00	3.206392e+00	-6.896140e-02
3.171069803191762e-09	3.203768e+00	3.246940e+00	-1.543442e-01
3.196950401129168e-09	3.061912e+00	3.191889e+00	-2.357615e-01
3.217572597542044e-09	2.963727e+00	3.086649e+00	-2.954801e-01
3.238270612026657e-09	2.855146e+00	3.153455e+00	-3.456226e-01
3.254452261222215e-09	2.819064e+00	3.285370e+00	-3.762320e-01
3.270951122472485e-09	2.837340e+00	3.285382e+00	-3.994023e-01
3.283370898867602e-09	2.837454e+00	3.262595e+00	-4.114372e-01
3.297959342122955e-09	2.814138e+00	3.261778e+00	-4.192573e-01
3.311227123655666e-09	2.766857e+00	3.243340e+00	-4.201685e-01
3.326694154812973e-09	2.705893e+00	3.299927e+00	-4.137497e-01
3.341308143725435e-09	2.674707e+00	3.375070e+00	-4.007767e-01
3.353995234452130e-09	2.669194e+00	3.433223e+00	-3.848417e-01
3.368502491258951e-09	2.675091e+00	3.519564e+00	-3.625142e-01
3.384468829733411e-09	2.708929e+00	3.533664e+00	-3.344203e-01
3.398903556111407e-09	2.768121e+00	3.573225e+00	-3.071108e-01
3.410681167703241e-09	2.821650e+00	3.643767e+00	-2.842926e-01
3.420307838415070e-09	2.836079e+00	3.669534e+00	-2.658086e-01
3.427024516477878e-09	2.830959e+00	3.691094e+00	-2.532293e-01
3.435216029290111e-09	2.823126e+00	3.724975e+00	-2.384650e-01
3.442872283582163e-09	2.822298e+00	3.736142e+00	-2.254045e-01
3.448877663000635e-09	2.830380e+00	3.748468e+00	-2.157605e-01
3.455787031202750e-09	2.845475e+00	3.769642e+00	-2.054151e-01
3.462540831283411e-09	2.853326e+00	3.779930e+00	-1.961593e-01
3.469464087193287e-09	2.867271e+00	3.794330e+00	-1.876316e-01
3.478562982677268e-09	2.885678e+00	3.817545e+00	-1.780273e-01
3.483123679932486e-09	2.886533e+00	3.822518e+00	-1.739336e-01
3.486263413431070e-09	2.885414e+00	3.823534e+00	-1.714076e-01
3.489624136273058e-09	2.883385e+00	3.823276e+00	-1.689730e-01
3.496345581957033e-09	2.878186e+00	3.820863e+00	-1.649488e-01
3.501186930889969e-09	2.873260e+00	3.828141e+00	-1.627516e-01
3.506020775177771e-09	2.868083e+00	3.841272e+00	-1.611469e-01
3.511654906100541e-09	2.863204e+00	3.848553e+00	-1.600239e-01
3.516233163983978e-09	2.859837e+00	3.849822e+00	-1.597058e-01
3.522948457426188e-09	2.855384e+00	3.847205e+00	-1.601967e-01
3.529188807093640e-09	2.864733e+00	3.852574e+00	-1.616572e-01
3.533198837868461e-09	2.875071e+00	3.859663e+00	-1.630962e-01
3.537944975393162e-09	2.878684e+00	3.862144e+00	-1.652935e-01
3.540376310186747e-09	2.878071e+00	3.861396e+00	-1.666234e-01
3.542761030166534e-09	2.876444e+00	3.859654e+00	-1.680594e-01
3.545273662995153e-09	2.873927e+00	3.856949e+00	-1.697108e-01
3.550053744641548e-09	2.883338e+00	3.854381e+00	-1.732319e-01
3.555623466873391e-09	2.899826e+00	3.852192e+00	-1.779366e-01
3.562798306046280e-09	2.896749e+00	3.842359e+00	-1.848840e-01
3.570858366874026e-09	2.880853e+00	3.829750e+00	-1.937608e-01
3.578542923882175e-09	2.862301e+00	3.817175e+00	-2.031384e-01
3.593241055496356e-09	2.828108e+00	3.788989e+00	-2.228914e-01
3.606037384424588e-09	2.810188e+00	3.768865e+00	-2.413496e-01
3.622467717117339e-09	2.789924e+00	3.739095e+00	-2.653194e-01
3.634094520163490e-09	2.799742e+00	3.702191e+00	-2.816693e-01
3.648467847187835e-09	2.809287e+00	3.659403e+00	-2.999803e-01
3.661678338418082e-09	2.821518e+00	3.628827e+00	-3.140144e-01
3.675452786260023e-09	2.832999e+00	3.603838e+00	-3.248308e-01
3.688236041949476e-09	2.817857e+00	3.582444e+00	-3.307182e-01
3.706586225146718e-09	2.809739e+00	3.558130e+00	-3.311742e-01
3.726475809321205e-09	2.803492e+00	3.530479e+00	-3.201585e-01
3.741829946295544e-09	2.843755e+00	3.505006e+00	-3.031316e-01
3.756054242984005e-09	2.895094e+00	3.508774e+00	-2.807627e-01
3.770201393709390e-09	2.966572e+00	3.508647e+00	-2.525753e-01
3.784462000161168e-09	3.034865e+00	3.508920e+00	-2.187891e-01
3.799431143352172e-09	3.107068e+00	3.511094e+00	-1.784050e-01
3.819735654784435e-09	3.192508e+00	3.525816e+00	-1.176839e-01
3.835600629171609e-09	3.203800e+00	3.528724e+00	-6.717949e-02
3.848598669322672e-09	3.230192e+00	3.514820e+00	-2.506421e-02
3.861518560717030e-09	3.279235e+00	3.534551e+00	1.648719e-02
3.869501536625769e-09	3.357712e+00	3.549513e+00	4.164214e-02
3.878383180819346e-09	3.449573e+00	3.560880e+00	6.878836e-02
3.888936944605533e-09	3.542211e+00	3.565798e+00	9.946889e-02
3.899473043372625e-09	3.606998e+00	3.573734e+00	1.279497e-01
3.910051182966588e-09	3.597265e+00	3.582497e+00	1.539677e-01
3.922001433883768e-09	3.589190e+00	3.577805e+00	1.798168e-01
3.931276976848346e-09	3.597809e+00	3.557849e+00	1.970761e-01
3.940080157262624e-09	3.608795e+00	3.517780e+00	2.110803e-01
3.950269444893226e-09	3.628321e+00	3.491625e+00	2.243755e-01
3.955833443278178e-09	3.653036e+00	3.479153e+00	2.303203e-01
3.962713312725941e-09	3.687357e+00	3.461809e+00	2.363856e-01
3.971238684935021e-09	3.732861e+00	3.445284e+00	2.419357e-01
3.976146058804064e-09	3.765320e+00	3.435548e+00	2.441471e-01
3.978483451703050e-09	3.778181e+00	3.433865e+00	2.449488e-01
3.980282912300961e-09	3.784179e+00	3.433931e+00	2.454556e-01
3.982790145006749e-09	3.787416e+00	3.435799e+00	2.460032e-01
3.986239108825762e-09	3.789302e+00	3.439170e+00	2.464544e-01
3.989236095170657e-09	3.789301e+00	3.442240e+00	2.465632e-01
3.991972834127696e-09	3.788492e+00	3.444702e+00	2.464330e-01
3.995086907097770e-09	3.797003e+00	3.442854e+00	2.460206e-01
3.998383934183243e-09	3.812042e+00	3.436789e+00	2.452775e-01
4.001959138127723e-09	3.820324e+00	3.431074e+00	2.441210e-01
4.008589825004136e-09	3.823223e+00	3.421044e+00	2.410369e-01
4.016951506038123e-09	3.808302e+00	3.409061e+00	2.354833e-01
4.029735118731896e-09	3.788879e+00	3.384088e+00	2.237176e-01
4.044213095696889e-09	3.802116e+00	3.343862e+00	2.062811e-01
4.054579327881676e-09	3.808984e+00	3.299170e+00	1.916306e-01
4.063620415631698e-09	3.808751e+00	3.242160e+00	1.778061e-01
4.073746280119176e-09	3.803344e+00	3.177812e+00	1.616649e-01
4.079894119900061e-09	3.797430e+00	3.149884e+00	1.517301e-01
4.084526203332585e-09	3.795954e+00	3.137370e+00	1.442719e-01
4.090907976159809e-09	3.793470e+00	3.124935e+00	1.341243e-01
4.097584606802138e-09	3.790285e+00	3.110915e+00	1.237467e-01
4.105769423016480e-09	3.790918e+00	3.098579e+00	1.114887e-01
4.113155103495310e-09	3.791513e+00	3.088928e+00	1.009806e-01
4.119976563422939e-09	3.787079e+00	3.072489e+00	9.184485e-02
4.127890803048348e-09	3.782362e+00	3.048514e+00	8.206571e-02
4.136266999175119e-09	3.787627e+00	3.022335e+00	7.284018e-02
4.145945445772970e-09	3.797660e+00	2.997213e+00	6.385608e-02
4.151464531524951e-09	3.800148e+00	2.985537e+00	5.961778e-02
4.156257260607396e-09	3.803172e+00	2.976768e+00	5.649902e-02
4.161517026293716e-09	3.810014e+00	2.975019e+00	5.369845e-02
4.167737418049118e-09	3.818856e+00	2.979956e+00	5.124111e-02
4.173372142337268e-09	3.823882e+00	2.978644e+00	4.981754e-02
4.179492146313006e-09	3.828420e+00	2.973692e+00	4.913151e-02
4.185156991297322e-09	3.833505e+00	2.976246e+00	4.928802e-02
4.196486681265955e-09	3.842545e+00	2.977051e+00	5.182677e-02
4.202688069796107e-09	3.846498e+00	2.964766e+00	5.444698e-02
4.209504447360895e-09	3.853666e+00	2.951279e+00	5.830177e-02
4.216792837094791e-09	3.866099e+00	2.947073e+00	6.353328e-02
4.224418989692209e-09	3.878718e+00	2.944507e+00	7.020007e-02
4.233016996614644e-09	3.893325e+00	2.943839e+00	7.910112e-02
4.240840686690070e-09	3.910852e+00	2.952554e+00	8.837971e-02
4.248056764162122e-09	3.927115e+00	2.967843e+00	9.782659e-02
4.256092152262991e-09	3.945585e+00	2.987600e+00	1.091946e-01
4.265247759478048e-09	3.959010e+00	3.006368e+00	1.230029e-01
4.274000205750534e-09	3.965502e+00	3.031435e+00	1.367987e-01
4.282555729781182e-09	3.975683e+00	3.049754e+00	1.505839e-01
4.288529890903394e-09	3.988365e+00	3.051434e+00	1.602587e-01
4.296259676828669e-09	4.012657e+00	3.055663e+00	1.726810e-01
4.303701014148004e-09	4.031474e+00	3.072415e+00	1.844111e-01
4.310929412249569e-09	4.047159e+00	3.094568e+00	1.954527e-01
4.318003765545975e-09	4.061324e+00	3.098537e+00	2.057883e-01
4.323533483544218e-09	4.071110e+00	3.094331e+00	2.134657e-01
4.329945103049539e-09	4.085623e+00	3.096659e+00	2.218495e-01
4.334329357526370e-09	4.090453e+00	3.100579e+00	2.272307e-01
4.339363079039591e-09	4.092822e+00	3.106673e+00	2.330211e-01
4.344697476888697e-09	4.100515e+00	3.115962e+00	2.386684e-01
4.347562126618864e-09	4.105734e+00	3.121720e+00	2.414808e-01
4.350825732858945e-09	4.111959e+00	3.128587e+00	2.444855e-01
4.354457455370617e-09	4.111625e+00	3.134344e+00	2.475679e-01
4.357407278295335e-09	4.107425e+00	3.137755e+00	2.498613e-01
4.360549504000662e-09	4.106662e+00	3.142069e+00	2.520882e-01
4.366833955411315e-09	4.101083e+00	3.151819e+00	2.558393e-01
4.373291287811995e-09	4.096273e+00	3.162297e+00	2.586729e-01
4.378338647535574e-09	4.094337e+00	3.180392e+00	2.601309e-01
4.382252556652285e-09	4.092844e+00	3.198606e+00	2.607854e-01
4.386603720715192e-09	4.096515e+00	3.211739e+00	2.610060e-01
4.388568420011212e-09	4.098884e+00	3.215688e+00	2.609268e-01
4.390891800775987e-09	4.101889e+00	3.219023e+00	2.606865e-01
4.393281881575193e-09	4.105031e+00	3.221136e+00	2.602718e-01
4.396566257089808e-09	4.104734e+00	3.221997e+00	2.594222e-01
4.400140238122091e-09	4.101139e+00	3.220896e+00	2.581287e-01
4.404624958857601e-09	4.100189e+00	3.217868e+00	2.559616e-01
4.407725858587689e-09	4.094534e+00	3.222393e+00	2.541103e-01
4.409715515091439e-09	4.088336e+00	3.228926e+00	2.527719e-01
4.412409836566551e-09	4.082989e+00	3.235066e+00	2.507721e-01
4.414056625242516e-09	4.080899e+00	3.237469e+00	2.494439e-01
4.416343423448594e-09	4.079005e+00	3.239348e+00	2.474667e-01
4.418624007377826e-09	4.077954e+00	3.239744e+00	2.453413e-01
4.422460785626983e-09	4.077202e+00	3.237789e+00	2.414225e-01
4.426583998647358e-09	4.068768e+00	3.227544e+00	2.367365e-01
4.430451049732543e-09	4.056542e+00	3.212984e+00	2.319058e-01
4.434492134794532e-09	4.049256e+00	3.200351e+00	2.264218e-01
4.437772334677298e-09	4.045695e+00	3.192034e+00	2.216550e-01
4.441370396075517e-09	4.042926e+00	3.184762e+00	2.161155e-01
4.443733298857137e-09	4.034788e+00	3.185157e+00	2.123060e-01
4.445227142779175e-09	4.026424e+00	3.188093e+00	2.098304e-01
4.446828513509380e-09	4.019194e+00	3.190765e+00	2.071197e-01
4.449344327948762e-09	4.010394e+00	3.193941e+00	2.027443e-01
4.451486854687283e-09	4.004820e+00	3.195720e+00	1.989079e-01
4.453654621080662e-09	4.000454e+00	3.196725e+00	1.949254e-01
4.456590453278359e-09	3.995903e+00	3.196950e+00	1.893744e-01
4.459872906520259e-09	3.991930e+00	3.195860e+00	1.829597e-01
4.462181134519800e-09	3.983585e+00	3.189644e+00	1.783205e-01
4.464326323791790e-09	3.971900e+00	3.179872e+00	1.739187e-01
4.466623478338476e-09	3.962274e+00	3.170797e+00	1.691116e-01
4.471217787431847e-09	3.948877e+00	3.156528e+00	1.592263e-01
4.475364347421493e-09	3.928911e+00	3.145337e+00	1.500153e-01
4.483142504450552e-09	3.890126e+00	3.129859e+00	1.321098e-01
4.490736601004155e-09	3.868681e+00	3.126040e+00	1.139633e-01
4.499266755825544e-09	3.846282e+00	3.135969e+00	9.298949e-02
4.507024304990913e-09	3.827032e+00	3.167461e+00	7.350881e-02
4.514404896843366e-09	3.804953e+00	3.187620e+00	5.471476e-02
4.518204814675206e-09	3.788523e+00	3.195043e+00	4.496390e-02
4.523208369100195e-09	3.766833e+00	3.207437e+00	3.208005e-02
4.527316489139357e-09	3.754729e+00	3.205173e+00	2.148371e-02
4.529504541053603e-09	3.749182e+00	3.200528e+00	1.584107e-02
4.531993015414558e-09	3.743589e+00	3.193166e+00	9.431602e-03
4.534587560310434e-09	3.738255e+00	3.183722e+00	2.764481e-03
4.536372526801009e-09	3.733449e+00	3.172980e+00	-1.809958e-03
4.537680122638328e-09	3.729177e+00	3.162585e+00	-5.151904e-03
4.539248185028029e-09	3.724457e+00	3.150686e+00	-9.147831e-03
4.541470259186534e-09	3.718345e+00	3.134969e+00	-1.478408e-02
4.544252623315485e-09	3.711358e+00	3.117298e+00	-2.178865e-02
4.547520027689241e-09	3.697888e+00	3.092284e+00	-2.992293e-02
4.550536219822225e-09	3.682327e+00	3.067148e+00	-3.732489e-02
4.553541356852146e-09	3.670267e+00	3.048040e+00	-4.457974e-02
4.557006412706960e-09	3.652881e+00	3.031691e+00	-5.277393e-02
4.560554719185418e-09	3.633384e+00	3.020549e+00	-6.095003e-02
4.565809358383868e-09	3.600942e+00	3.014142e+00	-7.261094e-02
4.571411030394504e-09	3.568326e+00	3.016666e+00	-8.439904e-02
4.579066638918986e-09	3.532658e+00	3.029707e+00	-9.934857e-02
4.588094988117259e-09	3.492078e+00	3.062287e+00	-1.151665e-01
4.598046880824230e-09	3.466470e+00	3.099454e+00	-1.302760e-01
4.605372545409546e-09	3.455424e+00	3.125162e+00	-1.398349e-01
4.612018642722344e-09	3.451504e+00	3.144058e+00	-1.473662e-01
4.617095725962471e-09	3.453345e+00	3.145060e+00	-1.523894e-01
4.622431641258545e-09	3.454661e+00	3.133299e+00	-1.569806e-01
4.628074630756934e-09	3.450671e+00	3.121814e+00	-1.610516e-01
4.633215344073049e-09	3.441988e+00	3.119908e+00	-1.640397e-01
4.639777097971021e-09	3.430147e+00	3.117490e+00	-1.668298e-01
4.646268970670081e-09	3.419493e+00	3.113429e+00	-1.684451e-01
4.657294349393578e-09	3.399845e+00	3.104204e+00	-1.685626e-01
4.667577688470341e-09	3.386923e+00	3.105477e+00	-1.657160e-01
4.674362120756423e-09	3.372197e+00	3.125135e+00	-1.623158e-01
4.680820259555335e-09	3.350130e+00	3.157036e+00	-1.580143e-01
4.688265578039198e-09	3.336473e+00	3.189053e+00	-1.518760e-01
4.694481529844907e-09	3.317365e+00	3.210546e+00	-1.458813e-01
4.703691303338709e-09	3.278487e+00	3.239228e+00	-1.357575e-01
4.712063783042826e-09	3.267798e+00	3.258969e+00	-1.254583e-01
4.723727568796731e-09	3.281610e+00	3.284074e+00	-1.097842e-01
4.734596379434967e-09	3.302979e+00	3.309747e+00	-9.418184e-02
4.744614422860482e-09	3.317082e+00	3.337288e+00	-7.933600e-02
4.755733729287365e-09	3.318605e+00	3.366270e+00	-6.279354e-02
4.774232599043538e-09	3.301972e+00	3.414263e+00	-3.650039e-02
4.787806155401885e-09	3.293665e+00	3.448289e+00	-1.909503e-02
4.801893257118957e-09	3.297446e+00	3.478010e+00	-3.712826e-03
4.819136219017765e-09	3.295464e+00	3.506663e+00	1.033760e-02
4.835552507706975e-09	3.262644e+00	3.521182e+00	1.803180e-02
4.853381665516373e-09	3.218786e+00	3.537830e+00	1.949553e-02
4.868426481939416e-09	3.194831e+00	3.551353e+00	1.496960e-02
4.885853542896071e-09	3.176772e+00	3.557783e+00	3.248540e-03
4.905355444132423e-09	3.149817e+00	3.548350e+00	-1.742675e-02
4.925341034074130e-09	3.087445e+00	3.531722e+00	-4.546397e-02
4.945970829820805e-09	3.019495e+00	3.518891e+00	-7.949197e-02
