time	V(probe)
3.930986995312263e-09	2.936011e+00
3.936946134449650e-09	2.938203e+00
3.942634333667391e-09	2.939648e+00
3.950085298893280e-09	2.940598e+00
3.958392359981770e-09	2.940418e+00
3.963138315891431e-09	2.939046e+00
3.968963815077166e-09	2.938367e+00
3.973976569737424e-09	2.936584e+00
3.979439799620234e-09	2.934429e+00
3.986427109927272e-09	2.930799e+00
3.999376211225433e-09	2.922046e+00
4.012764421770099e-09	2.910360e+00
4.027587056711956e-09	2.894557e+00
4.038104193769194e-09	2.881721e+00
4.050476454433770e-09	2.865220e+00
4.065542781977859e-09	2.843634e+00
4.081477497163583e-09	2.819798e+00
4.094544318291080e-09	2.800056e+00
4.104250205051964e-09	2.785560e+00
4.115525239945356e-09	2.769170e+00
4.125345011150724e-09	2.755465e+00
4.130082993161223e-09	2.745190e+00
4.133117877473069e-09	2.745093e+00
4.137088758136361e-09	2.741817e+00
4.141185560420591e-09	2.738607e+00
4.143184559188161e-09	2.732433e+00
4.144877065485893e-09	2.731199e+00
4.147250947645853e-09	2.729524e+00
4.150161759264632e-09	2.727562e+00
4.152144994075643e-09	2.722035e+00
4.154427276573774e-09	2.720627e+00
4.157285518290221e-09	2.718958e+00
4.158315805282240e-09	2.714238e+00
4.159063927344013e-09	2.714638e+00
4.160027830171345e-09	2.714122e+00
4.161388900565016e-09	2.713415e+00
4.163303202196500e-09	2.712463e+00
4.165914346516885e-09	2.711246e+00
4.169086357447778e-09	2.704994e+00
4.174923051332401e-09	2.700011e+00
4.181034463450100e-09	2.698388e+00
4.187021706031650e-09	2.691286e+00
4.193550806386971e-09	2.690823e+00
4.201941108907464e-09	2.683567e+00
4.214898790198766e-09	2.679434e+00
4.224692271087483e-09	2.674352e+00
4.230919173901896e-09	2.677265e+00
4.236635950483397e-09	2.677174e+00
4.244234934028135e-09	2.681545e+00
4.251571204943410e-09	2.678369e+00
4.264232148245396e-09	2.680754e+00
4.275789177217322e-09	2.683815e+00
4.283034866284998e-09	2.686073e+00
4.289595468571451e-09	2.691763e+00
4.297502190046688e-09	2.691079e+00
4.312677502236716e-09	2.696501e+00
4.320105403812848e-09	2.699061e+00
