time	V(probe)
3.866771876119525e-09	-5.380216e-01
3.874220227070329e-09	-5.214270e-01
3.877812803655584e-09	-5.135374e-01
3.883184814137753e-09	-5.019386e-01
3.889670955323773e-09	-4.883277e-01
3.895603086545138e-09	-4.763364e-01
3.903616152343649e-09	-4.609802e-01
3.915315381863448e-09	-4.406109e-01
3.924808276661451e-09	-4.260784e-01
3.932530911609976e-09	-4.156754e-01
3.940900111037527e-09	-4.058936e-01
3.949595421036275e-09	-3.974199e-01
3.959392375226244e-09	-3.899919e-01
3.971454874656614e-09	-3.839725e-01
3.987002519035703e-09	-3.812538e-01
4.001331575535081e-09	-3.836145e-01
4.015612777357145e-09	-3.902791e-01
4.031114787307660e-09	-4.017100e-01
4.048380686240788e-09	-4.182476e-01
4.068306715757440e-09	-4.397569e-01
4.087644004326448e-09	-4.601022e-01
4.105095415342670e-09	-4.756116e-01
4.123486775448004e-09	-4.871825e-01
4.138966900066538e-09	-4.921114e-01
4.151665030575013e-09	-4.921013e-01
4.166045023677646e-09	-4.866914e-01
4.178835373866252e-09	-4.764949e-01
4.193489767100075e-09	-4.583256e-01
4.206990707896803e-09	-4.356334e-01
4.223320354645742e-09	-4.015003e-01
4.234070618832837e-09	-3.756075e-01
4.244254881770263e-09	-3.488739e-01
4.255105601381193e-09	-3.181400e-01
4.265732299483941e-09	-2.861209e-01
4.276016163670802e-09	-2.538776e-01
4.287381747631548e-09	-2.173856e-01
4.298409586519664e-09	-1.815258e-01
4.310691932916675e-09	-1.416858e-01
4.323429977890572e-09	-1.013795e-01
4.333024796855419e-09	-7.222417e-02
4.343384936751318e-09	-4.224578e-02
4.354294349886174e-09	-1.257399e-02
4.363787940027287e-09	1.142594e-02
4.373692181503580e-09	3.428048e-02
4.382332245543435e-09	5.212192e-02
4.392803494494819e-09	7.091419e-02
4.403047732634982e-09	8.622384e-02
4.417881251752561e-09	1.029713e-01
4.431889026794631e-09	1.130501e-01
4.445783692146498e-09	1.178953e-01
4.456620211800344e-09	1.183604e-01
4.467284283152938e-09	1.162347e-01
4.478502614692133e-09	1.115489e-01
4.488844331601805e-09	1.052959e-01
4.495681689989283e-09	1.002879e-01
4.503186093576807e-09	9.414154e-02
4.509828768214267e-09	8.822580e-02
4.517578792124260e-09	8.088735e-02
4.523456827896327e-09	7.510612e-02
4.528579695042398e-09	7.000119e-02
4.534553467552288e-09	6.406081e-02
4.540551472048136e-09	5.819277e-02
4.544767145131670e-09	5.416667e-02
4.548820155445349e-09	5.040429e-02
4.550785360332683e-09	4.862569e-02
4.552702564821528e-09	4.692552e-02
4.554334990359664e-09	4.550832e-02
4.556383540747124e-09	4.377369e-02
4.558311451015562e-09	4.218962e-02
4.560128634021994e-09	4.074147e-02
4.562080017981314e-09	3.923766e-02
4.564548003584829e-09	3.741464e-02
4.566969618055870e-09	3.571433e-02
4.569631824551990e-09	3.394680e-02
4.572244258906543e-09	3.231658e-02
4.574018325842050e-09	3.126878e-02
4.575923066755986e-09	3.019616e-02
4.577639861345378e-09	2.927674e-02
4.579699163931138e-09	2.823365e-02
4.583817769102657e-09	2.634751e-02
4.589959950478123e-09	2.406014e-02
4.596484847794793e-09	2.239505e-02
4.604032085326342e-09	2.159462e-02
4.612852460003724e-09	2.234365e-02
4.622767391333619e-09	2.545607e-02
4.629641006695262e-09	2.905230e-02
4.637208937479730e-09	3.439454e-02
4.645257149221907e-09	4.167185e-02
4.657848244390862e-09	5.621081e-02
4.670266510861983e-09	7.400867e-02
4.680304766099397e-09	9.061068e-02
4.691081524948365e-09	1.102770e-01
4.701601559483981e-09	1.309905e-01
4.712199637414753e-09	1.531210e-01
4.717800605943272e-09	1.652704e-01
4.721858216089004e-09	1.742422e-01
4.726130031016364e-09	1.838203e-01
4.730665482922928e-09	1.941137e-01
4.734969653431790e-09	2.039761e-01
4.743577994449514e-09	2.238562e-01
4.750598643648365e-09	2.401038e-01
4.758180964245798e-09	2.574894e-01
4.766371833408397e-09	2.758511e-01
4.775337202412781e-09	2.951716e-01
4.784910128702726e-09	3.146076e-01
4.795584820658299e-09	3.345189e-01
4.805695554386880e-09	3.514205e-01
4.815864605434814e-09	3.662468e-01
4.826455213923911e-09	3.790944e-01
4.843593954081116e-09	3.936059e-01
4.859831741238033e-09	3.996922e-01
4.875027904503497e-09	3.984522e-01
4.889634002766923e-09	3.911455e-01
4.902312246340649e-09	3.802691e-01
4.915602612247372e-09	3.647878e-01
4.929001402374912e-09	3.454882e-01
4.943371536498448e-09	3.214200e-01
4.959243246749048e-09	2.918798e-01
4.975990107605293e-09	2.588048e-01
4.993576385987728e-09	2.237383e-01
5.012223374757261e-09	1.882012e-01
5.031708012517155e-09	1.550607e-01
5.051743640391201e-09	1.273022e-01
5.071938636636288e-09	1.073078e-01
5.094463841048355e-09	9.545759e-02
5.119891874229454e-09	9.547080e-02
5.143267066836953e-09	1.068808e-01
5.163437354470387e-09	1.235659e-01
5.188489490967770e-09	1.492375e-01
5.206563126062848e-09	1.688594e-01
5.222694550210947e-09	1.853082e-01
5.240112222836116e-09	2.001609e-01
5.256477288197347e-09	2.099648e-01
5.271206725736681e-09	2.144498e-01
5.284930421178831e-09	2.144301e-01
5.303363767108806e-09	2.075711e-01
5.324740619525400e-09	1.896230e-01
5.343104454547147e-09	1.658400e-01
5.364525476833625e-09	1.291596e-01
5.378097430237059e-09	1.014998e-01
5.390988890691392e-09	7.269008e-02
5.405240872233768e-09	3.880170e-02
5.417157040918144e-09	9.555595e-03
5.431941941140887e-09	-2.669223e-02
5.447807668860319e-09	-6.428564e-02
5.463377199908158e-09	-9.885058e-02
5.478998232469914e-09	-1.303731e-01
5.494635173844596e-09	-1.577793e-01
5.512752859489913e-09	-1.828457e-01
5.529861031297592e-09	-1.987491e-01
5.540581073955320e-09	-2.045988e-01
5.554231630936316e-09	-2.075535e-01
5.564471472351475e-09	-2.065959e-01
5.576356257241081e-09	-2.022694e-01
5.589275528814119e-09	-1.940055e-01
5.601142455049490e-09	-1.835722e-01
5.610826491423348e-09	-1.733338e-01
5.622038982347869e-09	-1.598540e-01
5.633046178192256e-09	-1.452214e-01
5.639970873296459e-09	-1.354617e-01
5.647057340163543e-09	-1.251914e-01
5.654880925016828e-09	-1.137082e-01
5.661054491549953e-09	-1.046562e-01
5.669074959522111e-09	-9.304447e-02
5.677512836760593e-09	-8.112323e-02
5.686931732409491e-09	-6.831096e-02
5.692208442168553e-09	-6.141367e-02
5.696488197197100e-09	-5.599741e-02
5.701785478258304e-09	-4.954869e-02
5.707430333177607e-09	-4.302985e-02
5.713012292424726e-09	-3.699188e-02
5.723051347064498e-09	-2.732676e-02
5.732159285969685e-09	-2.003282e-02
5.744827322359282e-09	-1.250281e-02
5.757099544002975e-09	-8.302633e-03
5.767916632497140e-09	-7.165832e-03
5.778718936578613e-09	-8.317987e-03
5.787888821305697e-09	-1.096854e-02
5.800219614715705e-09	-1.672590e-02
5.807042279853960e-09	-2.091173e-02
5.814016976095413e-09	-2.585793e-02
5.821704715839536e-09	-3.203191e-02
5.830563974524226e-09	-4.000892e-02
5.836756439492358e-09	-4.609068e-02
5.843127259854288e-09	-5.273122e-02
5.849581650286331e-09	-5.979743e-02
5.858828225960172e-09	-7.038447e-02
5.868026479570281e-09	-8.127077e-02
5.878022786980259e-09	-9.313025e-02
5.888886528520613e-09	-1.055399e-01
5.899476563890344e-09	-1.167521e-01
5.911073946298338e-09	-1.276543e-01
5.925746814061201e-09	-1.387675e-01
5.940177243731840e-09	-1.461516e-01
5.955155048767847e-09	-1.494668e-01
5.970434396230479e-09	-1.476809e-01
5.984503019394547e-09	-1.410308e-01
6.003025621891067e-09	-1.248282e-01
6.019891863157073e-09	-1.032111e-01
6.037602188646583e-09	-7.469688e-02
6.052106257819085e-09	-4.777166e-02
6.068624722070954e-09	-1.394365e-02
6.085613814957637e-09	2.352954e-02
6.103251057765230e-09	6.386720e-02
6.119770247422124e-09	1.013780e-01
6.136786766990526e-09	1.380986e-01
6.153057244538520e-09	1.700617e-01
6.168028062102578e-09	1.958583e-01
6.183955021146579e-09	2.188264e-01
6.196715401650195e-09	2.335106e-01
6.209959390414952e-09	2.449220e-01
6.224140396705472e-09	2.526660e-01
6.240044355893233e-09	2.559207e-01
6.260583218641538e-09	2.522431e-01
6.281200771454702e-09	2.408096e-01
6.301723721162860e-09	2.235560e-01
6.320227051330551e-09	2.048295e-01
6.337925900546427e-09	1.858189e-01
6.357824142285869e-09	1.651455e-01
6.377492117182514e-09	1.474119e-01
6.396044163436806e-09	1.348063e-01
6.410999080412134e-09	1.283666e-01
6.426145448231126e-09	1.256844e-01
6.438261557349943e-09	1.264766e-01
6.448504695539674e-09	1.292474e-01
6.459824152670088e-09	1.345693e-01
6.466748183991820e-09	1.389811e-01
6.471572298393655e-09	1.425566e-01
6.477197537195215e-09	1.472191e-01
6.483193270922760e-09	1.527378e-01
6.490389035118814e-09	1.600454e-01
6.497293839228407e-09	1.676849e-01
6.503712031244319e-09	1.752632e-01
6.509934353087505e-09	1.829807e-01
6.514935388327539e-09	1.894057e-01
6.519095475836563e-09	1.948763e-01
6.524096573135897e-09	2.015792e-01
6.528049071219453e-09	2.069587e-01
6.534124743841810e-09	2.153286e-01
6.537266875692160e-09	2.196925e-01
6.541049677578397e-09	2.249606e-01
6.544868930428521e-09	2.302815e-01
6.548322296924537e-09	2.350814e-01
6.552823934812482e-09	2.413010e-01
6.557202214531480e-09	2.472873e-01
6.561563901293824e-09	2.531652e-01
6.565902084927288e-09	2.589033e-01
6.571330899288885e-09	2.658973e-01
6.575255529123731e-09	2.708048e-01
6.579912512687383e-09	2.764408e-01
6.584190667584868e-09	2.814183e-01
6.588615129392733e-09	2.863375e-01
6.593358745271824e-09	2.913198e-01
6.596452784414995e-09	2.943918e-01
6.599728414420575e-09	2.974790e-01
6.603674127009477e-09	3.009606e-01
6.606404149370825e-09	3.032122e-01
6.609645875778681e-09	3.057125e-01
6.613167710925856e-09	3.082107e-01
6.616798118967096e-09	3.105434e-01
6.620719205468110e-09	3.127813e-01
6.625568766639651e-09	3.151360e-01
6.631219439221832e-09	3.172877e-01
6.638989438325805e-09	3.191625e-01
6.645843336172654e-09	3.197369e-01
6.651307062704328e-09	3.194602e-01
6.657463185414407e-09	3.183792e-01
6.664416910408246e-09	3.161937e-01
6.672790368726203e-09	3.122109e-01
6.682610057420428e-09	3.056600e-01
6.695113029161853e-09	2.944314e-01
6.706604840627232e-09	2.813703e-01
6.716007578166035e-09	2.688544e-01
6.726937741205355e-09	2.524288e-01
6.733913475773076e-09	2.409812e-01
6.739972516461356e-09	2.304974e-01
6.747507069597729e-09	2.168569e-01
6.756186892594484e-09	2.004812e-01
6.764237058510415e-09	1.848460e-01
6.774140553643312e-09	1.653173e-01
6.783638186897866e-09	1.465492e-01
6.792719810276386e-09	1.287870e-01
6.802165863273910e-09	1.106712e-01
6.809151209240429e-09	9.758724e-02
6.815301945287036e-09	8.633806e-02
6.821566625190208e-09	7.519194e-02
6.828361151334448e-09	6.353758e-02
6.835762456581908e-09	5.147150e-02
6.842736599375341e-09	4.081130e-02
6.850844919661948e-09	2.940786e-02
6.858763191617320e-09	1.939565e-02
6.869013377227797e-09	8.195921e-03
6.880862892563534e-09	-2.177957e-03
6.894886420483823e-09	-1.082472e-02
6.908761952422454e-09	-1.554450e-02
6.921541357441247e-09	-1.668521e-02
6.930328167825078e-09	-1.582660e-02
6.940955939933816e-09	-1.323113e-02
6.949871051829342e-09	-9.915406e-03
6.957978370985790e-09	-6.117641e-03
6.967077504997539e-09	-1.079598e-03
6.975634722283443e-09	4.284158e-03
6.984041261915510e-09	9.980525e-03
6.991617780545423e-09	1.532791e-02
6.998014214990994e-09	1.989342e-02
7.006151792344869e-09	2.563956e-02
7.013587356841533e-09	3.073468e-02
7.021801757794197e-09	3.606475e-02
7.031013508059943e-09	4.151985e-02
7.040741166203736e-09	4.650888e-02
7.050317037073103e-09	5.047929e-02
7.058959877307298e-09	5.311510e-02
7.068136765998276e-09	5.476835e-02
7.075951779959863e-09	5.514025e-02
7.085309706031744e-09	5.420511e-02
7.094213057115418e-09	5.182388e-02
7.100770439916791e-09	4.910060e-02
7.106344476095189e-09	4.612993e-02
7.113181958258495e-09	4.167516e-02
7.120277743387059e-09	3.613897e-02
7.129468240010291e-09	2.764602e-02
7.138152317991353e-09	1.830527e-02
7.147065051654823e-09	7.483592e-03
7.155437111001818e-09	-3.712860e-03
7.164516746448248e-09	-1.689176e-02
7.174488048519466e-09	-3.255732e-02
7.183011045977392e-09	-4.689621e-02
7.191056583502872e-09	-6.114417e-02
7.199576201983955e-09	-7.681882e-02
7.207523647901647e-09	-9.182292e-02
7.215067170737112e-09	-1.062760e-01
7.222775549829978e-09	-1.211332e-01
7.230921784271852e-09	-1.367780e-01
7.237777104235899e-09	-1.497786e-01
7.245582655643267e-09	-1.642581e-01
7.254080465030500e-09	-1.794938e-01
7.264211143564927e-09	-1.967544e-01
7.272293655154999e-09	-2.096906e-01
7.280666178862414e-09	-2.221670e-01
7.289435121476548e-09	-2.341039e-01
7.299791022176017e-09	-2.465701e-01
7.309111926941002e-09	-2.561555e-01
7.317770288317086e-09	-2.635616e-01
7.326627540859070e-09	-2.695511e-01
7.335984165509865e-09	-2.740387e-01
7.341775639487802e-09	-2.758409e-01
7.349332938298965e-09	-2.770832e-01
7.357255970538314e-09	-2.770972e-01
7.366952137977389e-09	-2.754551e-01
7.375433238957685e-09	-2.726513e-01
7.380539991275733e-09	-2.703983e-01
7.386097945624021e-09	-2.674974e-01
7.392255543528478e-09	-2.637649e-01
7.398562627988967e-09	-2.594066e-01
7.404875480424760e-09	-2.545345e-01
7.408396074765031e-09	-2.516071e-01
7.410414918823910e-09	-2.498637e-01
7.413681026819292e-09	-2.469479e-01
7.416934972316788e-09	-2.439309e-01
7.420160301567655e-09	-2.408364e-01
7.421812082947923e-09	-2.392135e-01
7.423998719186417e-09	-2.370277e-01
7.428158381840009e-09	-2.327603e-01
7.432836195770433e-09	-2.278036e-01
7.438859906606582e-09	-2.212066e-01
7.445904869173021e-09	-2.132474e-01
7.452918738289846e-09	-2.051524e-01
7.457675287375067e-09	-1.996178e-01
7.463516836442588e-09	-1.928355e-01
7.470355569084943e-09	-1.849898e-01
7.476820116270934e-09	-1.777358e-01
7.483391453359341e-09	-1.705908e-01
7.491585324867293e-09	-1.620985e-01
7.499451124986178e-09	-1.544692e-01
7.509284865763098e-09	-1.457820e-01
7.517573385201224e-09	-1.392846e-01
7.524523149790590e-09	-1.344840e-01
7.530425852239510e-09	-1.309116e-01
7.537403783889428e-09	-1.273284e-01
7.545828997136038e-09	-1.239673e-01
7.555117846597734e-09	-1.215239e-01
7.560025944045225e-09	-1.207807e-01
7.564505946677486e-09	-1.204411e-01
7.569222430888831e-09	-1.204344e-01
7.574650079269073e-09	-1.208660e-01
7.579872556530027e-09	-1.217157e-01
7.585627990296111e-09	-1.231338e-01
7.592349815873776e-09	-1.254094e-01
7.598934473386266e-09	-1.282604e-01
7.606459279297720e-09	-1.322354e-01
7.614494665351341e-09	-1.372697e-01
7.623314634125127e-09	-1.436380e-01
7.631442941925771e-09	-1.501776e-01
7.639257179589470e-09	-1.569590e-01
7.650487243842158e-09	-1.673145e-01
7.668036692325024e-09	-1.841662e-01
7.681085455994706e-09	-1.966474e-01
7.693446871763915e-09	-2.078737e-01
7.707640013703625e-09	-2.194300e-01
7.723506998239659e-09	-2.298951e-01
7.735459076631102e-09	-2.356247e-01
7.745849146085981e-09	-2.388492e-01
7.758258058659644e-09	-2.403554e-01
7.767043962676072e-09	-2.397932e-01
7.777211130717003e-09	-2.373707e-01
7.786524108989621e-09	-2.334344e-01
7.796165057988177e-09	-2.275942e-01
7.804386671531324e-09	-2.211901e-01
7.813107687450343e-09	-2.129944e-01
7.819207671891052e-09	-2.064356e-01
7.826130055126172e-09	-1.982192e-01
7.833731851019155e-09	-1.883135e-01
7.840475180458070e-09	-1.788108e-01
7.849100060338261e-09	-1.657708e-01
7.858817644432204e-09	-1.500360e-01
7.872131362667416e-09	-1.270736e-01
7.886091114038887e-09	-1.017610e-01
7.899140064255771e-09	-7.745512e-02
7.911667963663388e-09	-5.403924e-02
7.923700999645506e-09	-3.196759e-02
7.941247164025653e-09	-1.483052e-03
7.954023236777648e-09	1.889471e-02
7.965854401656366e-09	3.594001e-02
7.977773132649394e-09	5.105224e-02
7.985222893264106e-09	5.937230e-02
7.995084217780719e-09	6.899343e-02
8.006660642544089e-09	7.821029e-02
8.016114740047697e-09	8.403900e-02
8.025251680564953e-09	8.821903e-02
8.034913726141590e-09	9.111967e-02
8.044435093224862e-09	9.249534e-02
8.052054482167411e-09	9.256871e-02
8.059342582404386e-09	9.181214e-02
8.067340157470656e-09	9.008407e-02
8.075953205754168e-09	8.723164e-02
8.085624695195778e-09	8.293276e-02
8.094726675014563e-09	7.800363e-02
8.102126063654042e-09	7.351540e-02
8.108420998655066e-09	6.946075e-02
8.115626249446868e-09	6.464989e-02
8.123743753218729e-09	5.910984e-02
8.134193191690144e-09	5.193847e-02
8.147172389093957e-09	4.323070e-02
8.159282634142898e-09	3.561335e-02
8.170599111424349e-09	2.927455e-02
8.183110482697762e-09	2.355794e-02
8.196685000193202e-09	1.932549e-02
8.209662902743916e-09	1.750079e-02
8.219752745439980e-09	1.771630e-02
8.229930879123511e-09	1.949675e-02
8.238064480220053e-09	2.210699e-02
8.246754205694442e-09	2.607176e-02
8.252721372913456e-09	2.947805e-02
8.259944758804270e-09	3.430127e-02
