time	V(probe)
2.083505309936656e-09	-3.749258e-01
2.105958625193066e-09	-3.982934e-01
2.138437660812869e-09	-4.266620e-01
2.164627163091721e-09	-4.448888e-01
2.193633037790585e-09	-4.603156e-01
2.226273457923136e-09	-4.718449e-01
2.256055616403939e-09	-4.771751e-01
2.287774833885806e-09	-4.776418e-01
2.331588806427724e-09	-4.700439e-01
2.368686210381935e-09	-4.566779e-01
2.412818920523241e-09	-4.334200e-01
2.500248642869651e-09	-3.684376e-01
2.555349036062444e-09	-3.171660e-01
2.617105217752789e-09	-2.536940e-01
2.675404827758667e-09	-1.908699e-01
2.751730863854566e-09	-1.107059e-01
2.841318948988516e-09	-2.456116e-02
2.911391255313880e-09	3.789628e-02
2.986709920259051e-09	9.931800e-02
3.055134939805057e-09	1.415118e-01
3.121347424082740e-09	1.615012e-01
3.176489661157833e-09	1.616873e-01
3.234236253550946e-09	1.481283e-01
3.274566134390477e-09	1.312248e-01
3.301882239414459e-09	1.168021e-01
3.328457217222720e-09	1.011010e-01
3.365189668798057e-09	7.788649e-02
3.407831768992309e-09	5.019001e-02
3.446514152331854e-09	2.493433e-02
3.486219768161517e-09	-1.714819e-03
3.541896657059926e-09	-4.276571e-02
3.594246038125302e-09	-8.696087e-02
3.634355213545034e-09	-1.242143e-01
3.678088578985386e-09	-1.663561e-01
3.716176502617540e-09	-2.030833e-01
3.747479065800342e-09	-2.326995e-01
3.790246200884945e-09	-2.717887e-01
3.829963531084342e-09	-3.060903e-01
3.874027353318753e-09	-3.409339e-01
3.920350245544038e-09	-3.731280e-01
3.955420762622996e-09	-3.940317e-01
3.995341530872841e-09	-4.135186e-01
4.024415579651289e-09	-4.244938e-01
4.053069654860013e-09	-4.324609e-01
4.080746657329163e-09	-4.373985e-01
4.089410513749222e-09	-4.383795e-01
4.099047274486046e-09	-4.391468e-01
4.109061768110303e-09	-4.395748e-01
4.116535156772691e-09	-4.396437e-01
4.123367890912810e-09	-4.395163e-01
4.131429470911415e-09	-4.391305e-01
4.143612828141230e-09	-4.380664e-01
4.159696388300009e-09	-4.357893e-01
4.171873565743573e-09	-4.334158e-01
4.181913925840757e-09	-4.310427e-01
4.193808031938431e-09	-4.277363e-01
