time	V(probe)
0.000000000000000e+00	2.657687e+00
1.000000000000000e-09	2.657687e+00
1.248610568318575e-09	2.657687e+00
1.250856815379692e-09	3.015295e+00
1.252087739833436e-09	3.343852e+00
1.252882807252519e-09	3.496134e+00
1.253774558062324e-09	3.627238e+00
1.255513500411438e-09	3.799707e+00
1.257329348650256e-09	3.901044e+00
1.259802979022103e-09	3.970953e+00
1.262383148763364e-09	4.000982e+00
1.266088259836009e-09	4.014034e+00
1.270480510545600e-09	4.012777e+00
1.277287889014896e-09	4.002278e+00
1.284540548441555e-09	3.987651e+00
1.294907961174244e-09	3.963178e+00
1.307262731081761e-09	3.928706e+00
1.324185025703393e-09	3.873229e+00
1.340704965343736e-09	3.811607e+00
1.362885609469322e-09	3.721651e+00
1.388314601909954e-09	3.615356e+00
1.420009355524570e-09	3.490752e+00
1.450669299789611e-09	3.389938e+00
1.465785970513237e-09	3.350025e+00
1.469766658552749e-09	3.340739e+00
1.477728034631775e-09	3.323752e+00
1.487301573579651e-09	3.306131e+00
1.493750225055053e-09	3.295976e+00
1.500000000000000e-09	3.287428e+00
1.502767757475620e-09	3.284053e+00
1.505535514951239e-09	3.280906e+00
1.508303272426858e-09	3.277988e+00
1.511071029902478e-09	3.275298e+00
1.513838787378097e-09	3.272836e+00
1.516606544853716e-09	3.270602e+00
1.519374302329336e-09	3.268597e+00
1.539373582153166e-09	3.259692e+00
1.579372141800827e-09	3.261709e+00
1.625052563695550e-09	3.269269e+00
1.674690852305071e-09	3.241926e+00
1.722311428142065e-09	3.153081e+00
1.781641205445058e-09	2.958667e+00
1.803592831376183e-09	2.869670e+00
1.830644149765623e-09	2.758080e+00
1.855620625166699e-09	2.660355e+00
1.860365679850763e-09	2.638642e+00
1.863803609563696e-09	2.630544e+00
1.865707969351548e-09	2.623824e+00
1.867856000907343e-09	2.616350e+00
1.870058192375566e-09	2.608809e+00
1.873356922456053e-09	2.597737e+00
1.876937808720201e-09	2.585792e+00
1.879450577515206e-09	2.576442e+00
1.881395182929087e-09	2.567708e+00
1.883315368928152e-09	2.557243e+00
1.885548891546074e-09	2.542262e+00
1.887772216247157e-09	2.523963e+00
1.890499730972833e-09	2.516223e+00
1.892998982709617e-09	2.466737e+00
1.895595372468119e-09	2.430999e+00
1.897396548857325e-09	2.426327e+00
1.899687424158333e-09	2.420547e+00
1.901321346392244e-09	2.315820e+00
1.903018289258397e-09	2.306468e+00
1.904319203679066e-09	2.303419e+00
1.905954029479421e-09	2.299674e+00
1.909223681080130e-09	2.292471e+00
1.911170289451901e-09	2.141379e+00
1.913310855608420e-09	2.137028e+00
1.914911886626460e-09	2.133885e+00
1.916938128958632e-09	2.130044e+00
1.918845400819474e-09	1.927318e+00
1.920694461755737e-09	1.930125e+00
1.922352682739337e-09	1.927331e+00
1.924351755602278e-09	1.924101e+00
1.928349901328159e-09	1.918099e+00
1.930977880025140e-09	1.672361e+00
1.933716977693178e-09	1.642120e+00
1.935760648740172e-09	1.639706e+00
1.938436376189294e-09	1.636788e+00
1.942651900946085e-09	1.632742e+00
1.947375952767303e-09	1.629008e+00
1.950269822694709e-09	1.317487e+00
1.953436409302634e-09	1.315792e+00
1.955502805204930e-09	1.314884e+00
1.958247786803838e-09	1.313919e+00
1.963336666027099e-09	1.312842e+00
1.966561056314644e-09	1.065075e+00
1.970019869579920e-09	1.065244e+00
1.972585402472607e-09	1.065629e+00
1.975798875583022e-09	1.066416e+00
1.981337233253277e-09	1.068539e+00
1.986928163934371e-09	1.071626e+00
1.990411116297903e-09	8.184543e-01
1.993961367880277e-09	8.212227e-01
1.996304684002507e-09	8.232321e-01
1.999291116650702e-09	8.259933e-01
2.004654551868052e-09	8.314824e-01
2.009982387770634e-09	8.375621e-01
2.013613261624104e-09	6.963878e-01
2.017332813700849e-09	7.012177e-01
2.019994370612038e-09	7.048169e-01
2.023265204321981e-09	7.093887e-01
2.028992110450094e-09	7.177389e-01
2.034802679263229e-09	7.265901e-01
2.042924178482530e-09	7.394178e-01
2.047488485317520e-09	6.596784e-01
2.051893588600539e-09	6.668455e-01
2.054773875134832e-09	6.715410e-01
2.058328380032683e-09	6.773244e-01
2.063812525330195e-09	6.861748e-01
2.069980647852554e-09	6.959438e-01
2.074487498260449e-09	7.090744e-01
2.078828376537637e-09	7.164480e-01
2.082064901705959e-09	7.211676e-01
2.085966697602456e-09	7.266752e-01
2.090418892296595e-09	7.527452e-01
2.094980397267742e-09	7.632339e-01
2.101213265131535e-09	7.887803e-01
2.108519815263348e-09	8.061692e-01
2.123132915526974e-09	8.538507e-01
2.139874023190369e-09	9.077137e-01
2.156592502099089e-09	9.584972e-01
2.186068548558474e-09	1.037036e+00
2.220190415238698e-09	1.110384e+00
2.255051661901283e-09	1.171819e+00
2.284744335421077e-09	1.102833e+00
2.303010401634178e-09	1.255198e+00
2.319623584608354e-09	1.223537e+00
2.333648632072405e-09	1.201494e+00
2.342271548841182e-09	1.369910e+00
2.351265833764424e-09	1.374667e+00
2.359112803185673e-09	1.368685e+00
2.367356568914128e-09	1.364541e+00
2.376900211774964e-09	1.362565e+00
2.391997649662286e-09	1.365707e+00
2.404036685045900e-09	1.626953e+00
2.415651589048953e-09	1.635679e+00
2.426244269604138e-09	1.650309e+00
2.434520190927730e-09	1.734389e+00
2.443402861800552e-09	1.750963e+00
2.461168203546195e-09	1.885552e+00
2.482341379428451e-09	2.011174e+00
2.510672661840337e-09	2.178932e+00
2.540284402064674e-09	2.343915e+00
2.561911781475748e-09	2.451753e+00
2.582349053977662e-09	2.540440e+00
2.602494403270507e-09	2.614234e+00
2.627981283843639e-09	2.687787e+00
2.661395134564774e-09	2.751219e+00
2.689673788168934e-09	2.778426e+00
2.712019195092364e-09	2.786486e+00
2.736269453300127e-09	2.787220e+00
2.761609669298457e-09	2.785713e+00
2.789758852368766e-09	2.789522e+00
2.820593183353288e-09	2.807717e+00
2.858113749374420e-09	2.854836e+00
2.910270727730823e-09	2.959655e+00
2.936200129506720e-09	3.022638e+00
2.956074033426838e-09	3.070575e+00
2.976835565787079e-09	3.116066e+00
2.996940914399909e-09	3.152390e+00
3.021693746038447e-09	3.183481e+00
3.041044656249119e-09	3.195580e+00
3.054985520145310e-09	3.196405e+00
3.071292777582433e-09	3.188140e+00
3.083660144950462e-09	3.173365e+00
3.097270127165567e-09	3.155985e+00
3.122733760362185e-09	3.105289e+00
3.147366951169867e-09	3.041190e+00
3.173682038051503e-09	2.961440e+00
3.193913879036143e-09	2.896321e+00
3.205337731374567e-09	2.848689e+00
3.217249084969473e-09	2.821759e+00
3.221089894712190e-09	2.804894e+00
3.225031855235204e-09	2.795537e+00
3.228899086990589e-09	2.786073e+00
3.235670329693471e-09	2.770950e+00
3.242567607489914e-09	2.756430e+00
3.248144124382585e-09	2.725431e+00
3.252967278011422e-09	2.717709e+00
3.258089007605656e-09	2.706287e+00
3.261495058882216e-09	2.700721e+00
3.265552400631038e-09	2.694458e+00
3.269490115270741e-09	2.688776e+00
3.273656778242250e-09	2.683203e+00
3.277429573980666e-09	2.678564e+00
3.282034360092338e-09	2.673450e+00
3.285910533021106e-09	2.643184e+00
3.290055922588917e-09	2.640026e+00
3.293865118265574e-09	2.637130e+00
3.298827233312287e-09	2.633944e+00
3.304299255239664e-09	2.631184e+00
3.312686348994536e-09	2.628492e+00
3.319132649047021e-09	2.601138e+00
3.326073171198850e-09	2.601471e+00
3.333014946798668e-09	2.602952e+00
3.340769059051087e-09	2.584464e+00
3.350464539600138e-09	2.589776e+00
3.362882962775206e-09	2.576209e+00
3.376875076074936e-09	2.589039e+00
3.383231152655441e-09	2.562470e+00
3.393433903082240e-09	2.575003e+00
3.400195361906554e-09	2.582509e+00
3.406328607121568e-09	2.589344e+00
3.412940197544958e-09	2.596688e+00
3.416915616401606e-09	2.577238e+00
3.420827436814236e-09	2.581508e+00
3.425373020421808e-09	2.586373e+00
3.428504671013987e-09	2.589646e+00
3.433327515593977e-09	2.594524e+00
3.437696491688270e-09	2.598751e+00
3.444011618727709e-09	2.604496e+00
3.445506860091559e-09	2.571606e+00
3.446461728021340e-09	2.577710e+00
3.447419168954558e-09	2.578511e+00
3.448512336963956e-09	2.579412e+00
3.449508840587147e-09	2.580217e+00
3.451501847833530e-09	2.581782e+00
3.453862174728498e-09	2.583553e+00
3.457364805457686e-09	2.586002e+00
3.461401846957617e-09	2.588541e+00
3.467183801466494e-09	2.591618e+00
3.474645124455169e-09	2.594579e+00
3.479931461745104e-09	2.557918e+00
3.485185619238617e-09	2.561359e+00
3.490610089436399e-09	2.561408e+00
3.496340638038410e-09	2.560612e+00
3.502715458002888e-09	2.558686e+00
3.514023263499337e-09	2.552651e+00
3.521536452112249e-09	2.506471e+00
3.529678976683683e-09	2.498517e+00
3.537884889171137e-09	2.487814e+00
3.546644238577504e-09	2.475291e+00
3.555751646127771e-09	2.460265e+00
3.566368658078361e-09	2.422602e+00
3.579544731854688e-09	2.395289e+00
3.594385419047364e-09	2.347616e+00
3.612071134991978e-09	2.297792e+00
3.625498052514021e-09	2.260029e+00
3.645059555756407e-09	2.211085e+00
3.658013282297476e-09	2.175954e+00
3.670908905252472e-09	2.147731e+00
3.682960719256946e-09	2.124835e+00
3.695329610190910e-09	2.103340e+00
3.701920007939275e-09	2.096705e+00
3.708683335451818e-09	2.089308e+00
3.715741512489882e-09	2.081125e+00
3.722197407388002e-09	2.079782e+00
3.729364686081705e-09	2.076132e+00
3.738843554555412e-09	2.071090e+00
3.750118826267264e-09	2.077745e+00
3.762323503746991e-09	2.079248e+00
