time	V(far)	V(near)	V(probe)
3.979554767350325e-09	3.562564e+00	3.275310e+00	1.050985e-01
3.985898090665576e-09	3.559595e+00	3.295101e+00	9.647305e-02
3.994079755871888e-09	3.551488e+00	3.299302e+00	8.431159e-02
4.001596705000685e-09	3.538654e+00	3.303266e+00	7.218844e-02
4.009631336856399e-09	3.525730e+00	3.327276e+00	5.833136e-02
4.018334227075306e-09	3.518231e+00	3.357359e+00	4.239929e-02
4.027671564233854e-09	3.510471e+00	3.383687e+00	2.438965e-02
4.033481394280472e-09	3.501748e+00	3.385699e+00	1.277126e-02
4.038919950067472e-09	3.493137e+00	3.378427e+00	1.659581e-03
4.046430091403349e-09	3.481424e+00	3.365122e+00	-1.397073e-02
4.054299612272139e-09	3.465282e+00	3.350875e+00	-3.057755e-02
4.068221260415866e-09	3.426292e+00	3.324442e+00	-5.994868e-02
4.082302796613562e-09	3.391398e+00	3.300092e+00	-8.882455e-02
4.088919628383059e-09	3.382152e+00	3.289909e+00	-1.018321e-01
4.092877975988139e-09	3.379615e+00	3.282587e+00	-1.093693e-01
4.096771591006469e-09	3.379182e+00	3.273798e+00	-1.165746e-01
4.100561786536569e-09	3.379610e+00	3.264493e+00	-1.233691e-01
4.108142177596769e-09	3.378877e+00	3.245557e+00	-1.362196e-01
4.113503966938760e-09	3.369282e+00	3.233422e+00	-1.446586e-01
4.118524868296699e-09	3.348700e+00	3.225569e+00	-1.520165e-01
4.121627466895967e-09	3.334407e+00	3.222440e+00	-1.562829e-01
4.126026055009174e-09	3.318810e+00	3.219029e+00	-1.619414e-01
4.130764812237202e-09	3.309316e+00	3.216308e+00	-1.675029e-01
4.138400031893689e-09	3.307208e+00	3.213542e+00	-1.752311e-01
4.146667273167283e-09	3.306112e+00	3.213143e+00	-1.818006e-01
4.162777630894027e-09	3.288664e+00	3.216046e+00	-1.889294e-01
4.177294620730852e-09	3.278045e+00	3.226108e+00	-1.887747e-01
4.186680029347755e-09	3.280976e+00	3.237172e+00	-1.853441e-01
4.198611896452659e-09	3.290940e+00	3.253970e+00	-1.773351e-01
4.210619541460783e-09	3.298753e+00	3.261997e+00	-1.653813e-01
4.222138645896571e-09	3.310689e+00	3.264927e+00	-1.505484e-01
4.235037187613122e-09	3.324872e+00	3.289470e+00	-1.304913e-01
4.246088514233848e-09	3.339001e+00	3.318899e+00	-1.108310e-01
4.257885708470295e-09	3.362269e+00	3.337875e+00	-8.787464e-02
4.266756704923106e-09	3.365593e+00	3.347532e+00	-6.960654e-02
4.279143133656991e-09	3.371775e+00	3.363251e+00	-4.325064e-02
4.297443759857508e-09	3.409550e+00	3.389229e+00	-3.940282e-03
4.308658626586325e-09	3.426659e+00	3.401961e+00	1.964072e-02
4.314642160353611e-09	3.430500e+00	3.401883e+00	3.183591e-02
4.319939036556927e-09	3.429021e+00	3.386343e+00	4.232350e-02
4.325996331657993e-09	3.429475e+00	3.366238e+00	5.390212e-02
4.332193596647971e-09	3.428898e+00	3.347661e+00	6.523680e-02
4.338688070546232e-09	3.425998e+00	3.342534e+00	7.650767e-02
4.344898016344839e-09	3.429368e+00	3.361013e+00	8.665606e-02
4.352228246859068e-09	3.439648e+00	3.384943e+00	9.777418e-02
4.361077364330829e-09	3.458490e+00	3.443906e+00	1.098235e-01
4.370048758030175e-09	3.474262e+00	3.508263e+00	1.203238e-01
4.379979491220517e-09	3.478523e+00	3.534666e+00	1.296656e-01
4.385464678521114e-09	3.475092e+00	3.527715e+00	1.337100e-01
4.390093474006891e-09	3.471182e+00	3.510454e+00	1.364667e-01
4.395029625125677e-09	3.467836e+00	3.483388e+00	1.387291e-01
4.400272353222165e-09	3.464808e+00	3.452758e+00	1.403623e-01
4.405062061331159e-09	3.462175e+00	3.432959e+00	1.411661e-01
4.407738586675785e-09	3.461422e+00	3.430951e+00	1.413320e-01
4.410193492051521e-09	3.461173e+00	3.435290e+00	1.413088e-01
4.413180951257399e-09	3.460003e+00	3.439283e+00	1.410563e-01
4.417422635309304e-09	3.457014e+00	3.442192e+00	1.402803e-01
4.419977572157052e-09	3.453931e+00	3.436713e+00	1.395789e-01
4.422089886958650e-09	3.450698e+00	3.427577e+00	1.388685e-01
4.424852140023844e-09	3.446525e+00	3.417358e+00	1.377635e-01
4.428744351227480e-09	3.440637e+00	3.405914e+00	1.358747e-01
4.432471922965167e-09	3.434051e+00	3.391951e+00	1.337106e-01
4.439927066440541e-09	3.419897e+00	3.365182e+00	1.283960e-01
4.445519256134551e-09	3.409367e+00	3.352074e+00	1.235884e-01
4.452257449410018e-09	3.396319e+00	3.341188e+00	1.169417e-01
4.459659519044286e-09	3.381870e+00	3.343847e+00	1.086590e-01
4.466990018728500e-09	3.367052e+00	3.351470e+00	9.954859e-02
4.475357996234960e-09	3.352684e+00	3.355740e+00	8.817750e-02
4.484237513503770e-09	3.329344e+00	3.355660e+00	7.513547e-02
4.491700128952018e-09	3.305960e+00	3.348727e+00	6.352053e-02
4.497954625469553e-09	3.297650e+00	3.335500e+00	5.341312e-02
4.503943888427943e-09	3.295531e+00	3.317463e+00	4.348787e-02
4.510456040194128e-09	3.295049e+00	3.292729e+00	3.250635e-02
4.517291308970810e-09	3.296530e+00	3.262403e+00	2.087055e-02
4.523894043778199e-09	3.301844e+00	3.238652e+00	9.633807e-03
4.528481862470409e-09	3.306444e+00	3.228511e+00	1.884990e-03
4.534103264203656e-09	3.302357e+00	3.220502e+00	-7.476278e-03
4.540253381650744e-09	3.280560e+00	3.213031e+00	-1.747909e-02
4.546091539431610e-09	3.244531e+00	3.205996e+00	-2.667468e-02
4.552669085211075e-09	3.205507e+00	3.198885e+00	-3.660204e-02
4.560309854164146e-09	3.174748e+00	3.199822e+00	-4.745221e-02
4.567389283990465e-09	3.148361e+00	3.205205e+00	-5.675983e-02
4.574113083148781e-09	3.120256e+00	3.203860e+00	-6.486264e-02
4.578754747521300e-09	3.100525e+00	3.200253e+00	-7.000767e-02
