-0.20158103;1.8952569
-0.24901186;2.2114625
-0.24901186;2.527668
-0.23320158;2.8833992
-0.19367589;3.1007905
-0.15019763;3.0612648
-0.090909094;3.041502
-0.055335969;3.0810277
-0.015810277;3.0217392
0.0039525693;3.041502
0.015810277;3.1007905
0.019762846;3.2391305
0.011857707;3.416996
0.015810277;3.555336
0.019762846;3.6146245
0.039525691;3.555336
0.047430828;3.436759
0.075098813;3.2588933
0.079051383;3.1007905
0.071146242;3.1007905
0.051383398;3.0810277
0.019762846;3.041502
-0.011857707;3.0217392
-0.039525691;3.1205533
-0.055335969;3.2391305
-0.055335969;3.298419
-0.051383398;3.2588933
-0.035573121;3.2391305
-0.011857707;3.179842
0.0079051387;3.0810277
0.019762846;3.1007905
0.023715414;3.1205533
0.023715414;3.1007905
0.019762846;3.1403162
0.019762846;3.179842
0.019762846;3.2391305
0.015810277;3.2193675
0.011857707;3.160079
0.011857707;3.1403162
0.019762846;3.1403162
0.015810277;3.1403162
0.023715414;3.1007905
0.015810277;3.1205533
0.015810277;3.1205533
0;3.1403162
-0.0079051387;3.160079
-0.023715414;3.179842
-0.023715414;3.1996047
-0.023715414;3.1403162
-0.0039525693;3.1403162
0.0039525693;3.179842
0.011857707;3.1996047
0.019762846;3.1996047
0.015810277;3.160079
0.011857707;3.179842
0.015810277;3.1996047
0.015810277;3.179842
0.0079051387;3.160079
0.0079051387;3.160079
0.0039525693;3.179842
0.0079051387;3.160079
0.0079051387;3.160079
0.0079051387;3.1996047
0.0079051387;3.179842
0.0039525693;3.179842
0.0079051387;3.179842
0.0039525693;3.179842
0.0039525693;3.179842
0.0039525693;3.160079
0;3.179842
0;3.160079
0.0079051387;3.179842
0.0039525693;3.179842
0.0079051387;3.1996047
0.011857707;3.179842
0.011857707;3.179842
0.0079051387;3.160079
0.0039525693;3.160079
0.0079051387;3.160079
0.0079051387;3.179842
0.0079051387;3.1403162
0;3.1403162
0.011857707;3.179842
0.011857707;3.160079
0.011857707;3.179842
0.0039525693;3.160079
0.0039525693;3.160079
0.0079051387;3.1403162
0.0039525693;3.179842
0.0039525693;3.160079
0.0079051387;3.1996047
0.0079051387;3.160079
0.0039525693;3.1403162
0.0039525693;3.160079
0.0079051387;3.179842
0.0039525693;3.179842
0.0039525693;3.160079
0.0039525693;3.160079
0.0039525693;3.1403162
0.0079051387;3.160079
0.0039525693;3.160079
0;3.179842
0.0039525693;3.160079
0;3.160079
0.0039525693;3.179842
0.0039525693;3.179842
0.0039525693;3.160079
0.0039525693;3.179842
0.0079051387;3.179842
0.0079051387;3.160079
0.0039525693;3.179842
-0.031620555;3.179842
-0.10671937;3.160079
-0.051383398;3.160079
-0.039525691;3.160079
-0.0079051387;3.160079
0.086956523;3.160079
0.32411069;3.1007905
0.44268775;3.1007905
0.40316206;3.1007905
0.30434781;3.0810277
0.19367589;3.0810277
0.086956523;2.9624505
0.059288539;2.6067193
0.083003953;2.0928855
0.075098813;1.5197629
0.039525691;1.0652174
0.0039525693;0.74901187
-0.011857707;0.61067194
-0.023715414;0.53162056
-0.039525691;0.47233203
-0.071146242;0.41304347
-0.098814227;0.35375494
-0.13043478;0.39328063
-0.13833992;0.37351778
-0.12648222;0.21541502
-0.11067194;0.077075101
-0.079051383;-0.06126482
-0.059288539;-0.081027672
-0.043478262;-0.10079052
-0.035573121;0.017786561
-0.039525691;0.077075101
-0.027667984;0.057312254
-0.015810277;0.037549406
-0.0039525693;-0.0019762847
0.011857707;-0.021739131
0.031620555;-0.021739131
0.035573121;-0.041501977
0.027667984;-0.06126482
0.023715414;-0.021739131
0.019762846;0.037549406
0.015810277;0.096837945
0.0079051387;0.096837945
-0.0039525693;0.057312254
-0.0039525693;0.037549406
0;-0.0019762847
0.0039525693;-0.021739131
0.0039525693;0.037549406
0.0079051387;0.057312254
-0.0039525693;0.037549406
0;0.096837945
0.0039525693;0.096837945
0.0079051387;0.057312254
0.011857707;0.077075101
0.011857707;0.057312254
0.0079051387;0.037549406
0.0039525693;0.037549406
0.0039525693;0.017786561
0.0039525693;0.017786561
0.0039525693;0.057312254
0.0039525693;0.057312254
0.0039525693;0.057312254
0.0039525693;0.057312254
0.0079051387;0.037549406
0;0.017786561
0;0.017786561
0.0079051387;0.037549406
0.0079051387;0.017786561
0.011857707;0.037549406
0.0079051387;0.017786561
0.011857707;0.037549406
0.011857707;0.037549406
0.0079051387;0.017786561
0.0079051387;0.037549406
0.0079051387;0.037549406
0.0079051387;0.017786561
0;0.017786561
0.0039525693;0.037549406
0.0039525693;0.037549406
0.011857707;0.057312254
0.0079051387;0.017786561
0.0039525693;0.037549406
0.0039525693;0.037549406
0.0039525693;0.017786561
0.011857707;0.017786561
0.0039525693;0.037549406
0.0079051387;0.017786561
0.0079051387;0.037549406
0.0039525693;0.037549406
0.0079051387;0.057312254
0.0079051387;0.017786561
0.0079051387;0.057312254
0.0079051387;0.017786561
0.0039525693;0.017786561
0.0079051387;0.017786561
0.0079051387;0.017786561
0.0079051387;0.057312254
0.0079051387;0.037549406
0.011857707;0.037549406
0.0039525693;0.037549406
0.0079051387;0.057312254
0.0039525693;0.017786561
0.0039525693;0.037549406
0.0039525693;0.037549406
0.0079051387;0.017786561
0.0079051387;0.017786561
0.0079051387;0.037549406
0.0079051387;0.037549406
0.0079051387;0.017786561
0.0039525693;0.017786561
